005017-20CP,Complaint,Request,LandLord/Tenant,TRAO assistance needed,6/11/2020,,,Under Investigation,1480 NW 80TH ST,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005017-20CP,1480 NW 80TH ST,EATTLE, WA 98117 (47.68708843
004862-20CP,Complaint,Request,LandLord/Tenant,tenant rights - landlord has removed the laundry folding tables/chairs has removed chairs in common areas making it difficult for  anyone who is disabled,6/11/2020,,,Under Investigation,4719 12TH AVE NE,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004862-20CP,4719 12TH AVE NE,EATTLE, WA 98105 (47.66368197
004852-20CP,Complaint,Request,Land Use,"setback, building wall",6/11/2020,,,Under Investigation,718 N 43RD ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004852-20CP,718 N 43RD ST,EATTLE, WA 98103 (47.65947535
004804-20CP,Complaint,Request,Tree,"Prior to commencement of residential demolition/construction at the site, a large tree (determined to be exceptional on the building permit and requiring protection) was cut down and removed.Acer palmatum on SE corner of the lot.",6/10/2020,,,Under Investigation,5906 NE 60TH ST,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004804-20CP,5906 NE 60TH ST,EATTLE, WA 98115 (47.67230365
004725-20CP,Complaint,Request,LandLord/Tenant,10 day notice received,6/8/2020,,,Under Investigation,107 CHERRY ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004725-20CP,107 CHERRY ST,EATTLE, WA 98104 (47.60257256
004720-20CP,Complaint,Request,LandLord/Tenant,Received new vacate notice 06/05/20,6/8/2020,,,Under Investigation,7916 16TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004720-20CP,7916 16TH AVE SW,EATTLE, WA 98106 (47.53130281
004944-20CP,Complaint,Request,LandLord/Tenant,TRAO assistance,6/8/2020,,,Under Investigation,3436 13TH AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004944-20CP,3436 13TH AVE W,EATTLE, WA 98119 (47.65146463
004686-20CP,Complaint,Request,LandLord/Tenant,Deposit returned less than expected,6/5/2020,,,Under Investigation,11309 8TH AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004686-20CP,11309 8TH AVE NE,EATTLE, WA 98125 (47.71095825
004830-20CP,Complaint,Request,Vacant Building,PER CSB: This property is vacant and overgrownPHOTO LINK:http://servicerequest.seattle.gov/media/seattle/report/photos/5ed94d58e896d7c48c2dd726/report.jpgSee duplicate complaint #007288-20CP for more info.,6/5/2020,,,Under Investigation,1401 S BAYVIEW ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004830-20CP,1401 S BAYVIEW ST,EATTLE, WA 98144 (47.58080454
004635-20CP,Complaint,Request,LandLord/Tenant,JCEO and moratorium assistance needed.Eviction & lock out,6/4/2020,,,Under Investigation,3256 SW AVALON WAY,SEATTLE,WA,98126,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004635-20CP,3256 SW AVALON WAY,EATTLE, WA 98126 (47.56435358
004613-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, tenant has been lockout of unit for last 4 weeks, was informed of eviction wants to go inside unit to get belongings",6/4/2020,,,Under Investigation,75 VINE ST,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004613-20CP,75 VINE ST,EATTLE, WA 98121 (47.61428572
004636-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, problem w/unsafe balcony landlord has agreed to fix issue, tenant mentioned landlord not willing to accommodate tenant during const. has disable pet (see housing complaint 004319-20CP)",6/4/2020,,,Under Investigation,425 MALDEN AVE E,SEATTLE,WA,98112,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004636-20CP,425 MALDEN AVE E,EATTLE, WA 98112 (47.62277392
004555-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6781704-DM,6/3/2020,,,Under Investigation,609 FEDERAL AVE E,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004555-20CP,609 FEDERAL AVE E,EATTLE, WA 98102 (47.62462848
004808-20CP,Complaint,Request,Construction,"Illegal build up, ongoing construction fire hazard. Could effect sewer, pipes and electricity. 2yrs ago built a big building in the backyard",6/3/2020,,,Under Investigation,6025 32ND AVE S,SEATTLE,WA,98118,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004808-20CP,6025 32ND AVE S,EATTLE, WA 98118 (47.5471992
004532-20CP,Complaint,Request,LandLord/Tenant,"rental rights, lease",6/2/2020,,,Under Investigation,14307 GREENWOOD AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004532-20CP,14307 GREENWOOD AVE N,EATTLE, WA 98133 (47.7325639
004616-20CP,Complaint,Request,Weeds,"Per CSB; Hazardous Tree Limbs - Tree limbs on Burke Ave. N by 36th Street on 3618 36th Street property is hanging low over sidewalk, impeding passage.",6/2/2020,,,Under Investigation,1819 N 36TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004616-20CP,1819 N 36TH ST,EATTLE, WA 98103 (47.65028976
004524-20CP,Complaint,Request,LandLord/Tenant,TRAO questions,6/2/2020,,,Under Investigation,6056 FAUNTLEROY WAY SW,SEATTLE,WA,98136,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004524-20CP,6056 FAUNTLEROY WAY SW,EATTLE, WA 98136 (47.54677208
004559-20CP,Complaint,Request,LandLord/Tenant,Requests TRAO hold removed for project #6776363-CN,6/2/2020,,,Under Investigation,622 N 60TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004559-20CP,622 N 60TH ST,EATTLE, WA 98103 (47.67263131
004568-20CP,Complaint,Request,LandLord/Tenant,Requests TRAO for project#6767913-CN,6/2/2020,,,Under Investigation,913 S JACKSON ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004568-20CP,913 S JACKSON ST,EATTLE, WA 98104 (47.59889419
004496-20CP,Complaint,Request,LandLord/Tenant,Eviction,6/1/2020,,,Under Investigation,2219 2ND AVE,SEATTLE,WA,98121,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004496-20CP,2219 2ND AVE,EATTLE, WA 98121 (47.61345264
004487-20CP,Complaint,Request,LandLord/Tenant,requesting trao review.  we would like a phone call to Nicole Dewolf at 2069798094,5/31/2020,,,Under Investigation,1109 25th AVE,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004487-20CP,"1109 25th AVE (47.61196234, -122.3004206)",,
004477-20CP,Complaint,Request,Vacant Building,Owners partly demolished existing building but have left huge piles of rubble for months.,5/30/2020,,,Under Investigation,6506 3RD AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004477-20CP,6506 3RD AVE NW,EATTLE, WA 98117 (47.67623719
004589-20CP,Complaint,Request,LandLord/Tenant,TRAO assistance,5/29/2020,,,Under Investigation,1812 12TH AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004589-20CP,1812 12TH AVE,EATTLE, WA 98122 (47.61804159
004446-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, landlord billed tenant $1000 for bedbug exterminator",5/29/2020,,,Under Investigation,9200 2ND AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004446-20CP,9200 2ND AVE SW,EATTLE, WA 98106 (47.52118847
004369-20CP,Complaint,Request,LandLord/Tenant,tenant rights/lease questions,5/28/2020,,,Under Investigation,3628 LINDEN AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004369-20CP,3628 LINDEN AVE N,EATTLE, WA 98103 (47.65193931
004372-20CP,Complaint,Request,LandLord/Tenant,Request TRAO release forproject #6743169-CN,5/28/2020,,,Under Investigation,5738 34TH AVE NE,SEATTLE,WA,98105,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004372-20CP,5738 34TH AVE NE,EATTLE, WA 98105 (47.67148399
004364-20CP,Complaint,Request,LandLord/Tenant,tenant rights/lease,5/28/2020,,,Under Investigation,2870 S HANFORD ST,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004364-20CP,2870 S HANFORD ST,EATTLE, WA 98144 (47.57497724
004343-20CP,Complaint,Request,"Construction , Noise","CONSTRUCTION NOISE until 5AM for several months now. Since COVID-19 started various people have been living next door supposedly remodelling the house that was recently vacated by an elderly woman. They start at about 1pm and end anywhere between 3-5am. This has been going on for two months now? Not only is the work being done of low quality, but drilling and sawing wood at all hours and no one is wearing masks. That's their issue. No permits posted either.",5/28/2020,,,Under Investigation,425 DEWEY PL E,SEATTLE,WA,98112,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004343-20CP,425 DEWEY PL E,EATTLE, WA 98112 (47.62332207
004375-20CP,Complaint,Request,LandLord/Tenant,tenant rights/lease,5/28/2020,,,Under Investigation,521 4TH AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004375-20CP,521 4TH AVE W,EATTLE, WA 98119 (47.62396638
004395-20CP,Complaint,Request,Land Use,"PER CSB: Customer reported a property with garbage, rats, vandalism caused to next door property where they cut the fence and homeless people living on the property in about 3 to 4 tents.",5/28/2020,,,Under Investigation,13510 LINDEN AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004395-20CP,13510 LINDEN AVE N,EATTLE, WA 98133 (47.72754532
004380-20CP,Complaint,Request,LandLord/Tenant,What like to know rights around tenants with lease expiring and can't go month to month. Building will be vacant.,5/27/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004380-20CP,,,
004303-20CP,Complaint,Request,"Construction , Noise",Construction after hours (typical work hours seem to be 2pm to 4am). I have no idea if the work is permitted. Nothing is visibly posted.,5/27/2020,,,Under Investigation,425 Dewey PL E,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004303-20CP,"425 Dewey PL E (47.62332207, -122.29413207)",,
004340-20CP,Complaint,Request,,"Per Online; Mailbox was replaced with a new one. New one is damaged. Unannounced man showed up tonight and caused more damage trying to fix it. Landlord refuses to replace broken mailbox after sending a screenshot of a new one ordered saying ""FYI"". New parking situation has cars right up next to box slots. I will not have access(or the mailman) when that happens. The back is unhinged and I can't open it without prying it open with a tool.",5/27/2020,,,Under Investigation,13815 GREENWOOD AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004340-20CP,13815 GREENWOOD AVE N,EATTLE, WA 98133 (47.73013398
004267-20CP,Complaint,Request,LandLord/Tenant,tenant rights,5/26/2020,,,Under Investigation,10736 62ND AVE S,SEATTLE,WA,98178,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004267-20CP,10736 62ND AVE S,EATTLE, WA 98178 (47.50358648
004223-20CP,Complaint,Request,Land Use,Running electrical cord from house to truck parked on street,5/23/2020,,,Under Investigation,2210 N 43RD ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004223-20CP,2210 N 43RD ST,EATTLE, WA 98103 (47.65930842
004199-20CP,Complaint,Request,LandLord/Tenant,tenant rights,5/22/2020,,,Under Investigation,3039 W COMMODORE WAY,SEATTLE,WA,98199,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004199-20CP,3039 W COMMODORE WAY,EATTLE, WA 98199 (47.66320966
004200-20CP,Complaint,Request,Land Use,"Squatters, some living in a car in front of property.",5/22/2020,,,Under Investigation,925 B N 97TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004200-20CP,925 B N 97TH ST,EATTLE, WA 98103 (47.69945883
004312-20CP,Complaint,Request,Weeds,"Per CSB: Citizen reporting an overgrown tree blocking the crosswalk signal making it hard to see the WALK light. Located on the northeast corner of N 135th St & Aurora Ave N, in front of Super Supplements. Attached is a screenshot from Google street view for a visual of the location however, it looks much worse right now.",5/22/2020,,,Under Investigation,13500 AURORA AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004312-20CP,13500 AURORA AVE N,EATTLE, WA 98133 (47.72803389
004167-20CP,Complaint,Request,Tree,Per Online; Removal of healthy mature evergreen without permit on 5/21/2020,5/21/2020,,,Under Investigation,823 NE 117TH ST,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004167-20CP,823 NE 117TH ST,EATTLE, WA 98125 (47.71380764
004157-20CP,Complaint,Request,LandLord/Tenant,Rights guidance needed percorrespondence with inspector(see 002058-20CP)Requests email contact.,5/21/2020,,,Under Investigation,910 MARION ST,SEATTLE,WA,98104,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004157-20CP,910 MARION ST,EATTLE, WA 98104 (47.60817211
004096-20CP,Complaint,Request,LandLord/Tenant,TRAO assistance,5/20/2020,,,Under Investigation,1761 NW 61ST ST,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004096-20CP,1761 NW 61ST ST,EATTLE, WA 98107 (47.67287251
004112-20CP,Complaint,Request,LandLord/Tenant,"tenant rights,landlord chg'd front door entry locks without notification to tenant - currently  unable to leave because of fear of being locked out of bldg.",5/20/2020,,,Under Investigation,7907 AURORA AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004112-20CP,7907 AURORA AVE N,EATTLE, WA 98103 (47.68650417
004120-20CP,Complaint,Request,Land Use,"PER CSB: per SPU Transient debris Private property Garbage, Clothes, Shopping Carts someone is living in the lot. This has been a continuous problem.HSD - Unauthorized campingLinden Ave and 135Vacant LotGarbageGarbage, Clothes, Shopping Carts someone is living in the lot. This has been a continuous problem.",5/20/2020,,,Under Investigation,13510 LINDEN AVE N,SEATTLE,WA,98133,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004120-20CP,13510 LINDEN AVE N,EATTLE, WA 98133 (47.72754532
003912-20CP,Complaint,Request,LandLord/Tenant,Tenant not being released from tenancy despite lease ended. Deposit being used to keep her in rental.,5/15/2020,,,Under Investigation,1026 NE 65TH ST,SEATTLE,WA,98115,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003912-20CP,1026 NE 65TH ST,EATTLE, WA 98115 (47.67602564
003895-20CP,Complaint,Request,LandLord/Tenant,"SHA/tenant rights, verbal rental credit agreement landlord is not honoring",5/14/2020,,,Under Investigation,11060 2ND AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003895-20CP,11060 2ND AVE NE,EATTLE, WA 98125 (47.70990775
003903-20CP,Complaint,Request,Tree,I believe that an Exceptional grand fir was removed from this property in the last couple of days.,5/14/2020,,,Under Investigation,3735 WALLINGFORD AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003903-20CP,3735 WALLINGFORD AVE N,EATTLE, WA 98103 (47.65301919
003858-20CP,Complaint,Request,LandLord/Tenant,Request TRAO hold removedfro permit #3034955-LU,5/13/2020,,,Under Investigation,11045 8TH AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003858-20CP,11045 8TH AVE NE,EATTLE, WA 98125 (47.70978696
003920-20CP,Complaint,Request,LandLord/Tenant,"Tenant found a place which was a room to rent, tenant paid $375plus other fees. When it was time to move COVID-19 hit and the owner and tenant agreed to hold off and back out. Deposit was never returned, what are rights?",5/13/2020,,,Under Investigation,806 21ST AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003920-20CP,806 21ST AVE,EATTLE, WA 98122 (47.6093343
003861-20CP,Complaint,Request,,"problem with rodents needs inspection, owner is aware of problem is not addressing issue",5/13/2020,,,Under Investigation,1127 N 85TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003861-20CP,1127 N 85TH ST,EATTLE, WA 98103 (47.690332
003844-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #3034235-LU,5/13/2020,,,Under Investigation,119 22ND AVE E,SEATTLE,WA,98112,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003844-20CP,119 22ND AVE E,EATTLE, WA 98112 (47.61901582
003845-20CP,Complaint,Request,,"Per Online; The building went through with fire safety testing during a global pandemic. I understand there is an ordinance, but the fire alarms are blaring consistently, in each unit, without stopping, from 9am and scheduled until 6pm. People are forced to work from home and have nowhere else to go during this time. Dozens and dozens of people have exited their apartments and are all congregated outside, not able to maintain social distancing. Workers are entering people's ho",5/13/2020,,,Under Investigation,3801 Stone WAY N,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003845-20CP,"3801 Stone WAY N (47.65310607, -122.34318016)",,
003915-20CP,Complaint,Request,LandLord/Tenant,Rights inquiry,5/13/2020,,,Under Investigation,800 SENECA ST,SEATTLE,WA,98101,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003915-20CP,800 SENECA ST,EATTLE, WA 98101 (47.60967965
003804-20CP,Complaint,Request,LandLord/Tenant,TRAO holding up permit #6764525-CN property of vacant no tenants,5/12/2020,,,Under Investigation,8848 20TH AVE SW,SEATTLE,WA,98106,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003804-20CP,8848 20TH AVE SW,EATTLE, WA 98106 (47.52337013
003808-20CP,Complaint,Request,LandLord/Tenant,tenant rights has been evicted - tenant has left apt for non-pymt landlord will not allow tenant back in to get belonging,5/12/2020,,,Under Investigation,9036 15TH AVE NW,SEATTLE,WA,98117,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003808-20CP,9036 15TH AVE NW,EATTLE, WA 98117 (47.69544256
003824-20CP,Complaint,Request,Construction,Filing new complaint per 5.12.2020 conversation with Victoria Simpson. Crack between property now well over 10 inches.,5/12/2020,,,Under Investigation,1332 S PEARL ST,SEATTLE,WA,98108,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003824-20CP,1332 S PEARL ST,EATTLE, WA 98108 (47.55663007
003836-20CP,Complaint,Request,LandLord/Tenant,Request TRAO hold removed,5/12/2020,,,Under Investigation,1501 CALIFORNIA AVE SW,SEATTLE,WA,98116,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003836-20CP,1501 CALIFORNIA AVE SW,EATTLE, WA 98116 (47.59027433
003800-20CP,Complaint,Request,,"Per Online; We live in a top floor apartment and have had a leak from the roof into our bathroom since January of this year. The management company  (First Point Management) has only allowed temporary fixes that continue to leak because they want to fix the entire roof later in the year.  A few weeks ago  a second leak sprung form the original in a wall above a thermostat and outlet, so now we are concerned about potential electrical damage. I have sent at least 3 maintenance",5/12/2020,,,Under Investigation,1735 DEXTER AVE N,SEATTLE,WA,98109,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003800-20CP,1735 DEXTER AVE N,EATTLE, WA 98109 (47.63491484
003758-20CP,Complaint,Request,Land Use,"Property owner started construction of a fence in the side yard on the east side of the property on Friday, May 8th, 2020.  The required side yard setback isn't present (there is as little as 2.5' clearance between the house and the new fence) and the owner did not perform a dig locate although there are active buried gas lines within a foot of at least one of the fence posts that were placed.  Additionally, the fence meanders across the property line (which was recently surve",5/11/2020,,,Under Investigation,1209 N 46TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003758-20CP,1209 N 46TH ST,EATTLE, WA 98103 (47.66189602
003672-20CP,Complaint,Request,LandLord/Tenant,"Tenant rights, rent increase has only been in apt for 15 dys received increase almost 2x's what was originally quoted",5/7/2020,,,Under Investigation,800 SENECA ST,SEATTLE,WA,98101,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003672-20CP,800 SENECA ST,EATTLE, WA 98101 (47.60967965
003684-20CP,Complaint,Request,LandLord/Tenant,Owner occupied until purchased. WELD is occupying property.  TRAO is not needed. Contract uploaded.,5/7/2020,,,Under Investigation,1910 8TH AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003684-20CP,1910 8TH AVE W,EATTLE, WA 98119 (47.63632065
003692-20CP,Complaint,Request,LandLord/Tenant,Tenant riights,5/7/2020,,,Under Investigation,1719 25TH AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003692-20CP,1719 25TH AVE S,EATTLE, WA 98144 (47.58762048
003630-20CP,Complaint,Request,LandLord/Tenant,Per Online; A hold has been put on our permit application 6653651-CN and we want to have the hold removed as there are no tenants in the building .,5/6/2020,,,Under Investigation,1408 N 36TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003630-20CP,1408 N 36TH ST,EATTLE, WA 98103 (47.65067955
003660-20CP,Complaint,Request,LandLord/Tenant,TRAO assistance,5/6/2020,,,Under Investigation,6115 37TH AVE NW,SEATTLE,WA,98107,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003660-20CP,6115 37TH AVE NW,EATTLE, WA 98107 (47.6733218
003648-20CP,Complaint,Request,LandLord/Tenant,TRAO hold,5/6/2020,,,Under Investigation,1423 N 53RD ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003648-20CP,1423 N 53RD ST,EATTLE, WA 98103 (47.66690388
003632-20CP,Complaint,Request,LandLord/Tenant,Per Online; TRAO not required.  Scope does not effect existing tenants/units. BP Hold release,5/6/2020,,,Under Investigation,3421 9TH AVE W,SEATTLE,WA,98119,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003632-20CP,3421 9TH AVE W,EATTLE, WA 98119 (47.65117856
003609-20CP,Complaint,Request,,"There is a power outage in the common areas, hallway, exterior and interior.",5/5/2020,,,Under Investigation,4207 PHINNEY AVE N,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003609-20CP,4207 PHINNEY AVE N,EATTLE, WA 98103 (47.65806447
003611-20CP,Complaint,Request,Construction,"Per Online; There is a black locust tree that is scheduled for preservation at 905 17th ave (SDCI Project #6702364-CN). I had some correspondence with an aborist at SDCI who indicated this tree needed protection fencing before construction was to begin- however, construction has now begun and there is no fencing.",5/5/2020,,,Under Investigation,905 17TH AVE,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003611-20CP,905 17TH AVE,EATTLE, WA 98122 (47.61059029
003542-20CP,Complaint,Request,Construction,Building huge structure in back yard without a permit.,5/4/2020,,,Under Investigation,210 29TH AVE S,SEATTLE,WA,98144,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003542-20CP,210 29TH AVE S,EATTLE, WA 98144 (47.60045108
003568-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, landlord allowed maintenance to enter into apt without proper notice to tenant",5/4/2020,,,Under Investigation,1423 1ST AVE,SEATTLE,WA,98101,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003568-20CP,1423 1ST AVE,EATTLE, WA 98101 (47.6080525
003553-20CP,Complaint,Request,LandLord/Tenant,"Tenant rights, rent increase",5/4/2020,,,Under Investigation,906 E JOHN ST,SEATTLE,WA,98102,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003553-20CP,906 E JOHN ST,EATTLE, WA 98102 (47.62007834
003552-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, late fees",5/4/2020,,,Under Investigation,1222 E MADISON ST,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003552-20CP,1222 E MADISON ST,EATTLE, WA 98122 (47.61338199
003515-20CP,Complaint,Request,LandLord/Tenant,Evicted from room at the Ontario Inn.,5/1/2020,,,Under Investigation,4003 AIRPORT WAY S,SEATTLE,WA,98108,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003515-20CP,4003 AIRPORT WAY S,EATTLE, WA 98108 (47.56788452
003495-20CP,Complaint,Request,LandLord/Tenant,5 day NOV recv'd today tenant is onsite mgr was fired today and given notice,5/1/2020,,,Under Investigation,1023 E ALDER ST,SEATTLE,WA,98122,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003495-20CP,1023 E ALDER ST,EATTLE, WA 98122 (47.60420403
003499-20CP,Complaint,Request,LandLord/Tenant,My sister has been illegally evicted.  I need to get some help for her.,5/1/2020,,,Under Investigation,,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003499-20CP,,,
003655-20CP,Complaint,Request,LandLord/Tenant,TRAO assistance,5/1/2020,,,Under Investigation,1606 CALIFORNIA AVE SW,SEATTLE,WA,98116,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003655-20CP,1606 CALIFORNIA AVE SW,EATTLE, WA 98116 (47.5890088
003476-20CP,Complaint,Request,LandLord/Tenant,"tenant rights, recv'd 10 day NOV",4/30/2020,,,Under Investigation,12740 33RD AVE NE,SEATTLE,WA,98125,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003476-20CP,12740 33RD AVE NE,EATTLE, WA 98125 (47.72242522
003467-20CP,Complaint,Request,LandLord/Tenant,Illegal access to unit and harassment email sent after second attempt stopped by tenant.,4/30/2020,,,Under Investigation,6307 CALIFORNIA AVE SW,SEATTLE,WA,98136,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003467-20CP,6307 CALIFORNIA AVE SW,EATTLE, WA 98136 (47.54640823
003477-20CP,Complaint,Request,LandLord/Tenant,10 Day notice received. Guidance needed.,4/30/2020,,,Under Investigation,937 N 96TH ST,SEATTLE,WA,98103,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003477-20CP,937 N 96TH ST,EATTLE, WA 98103 (47.69847057
003468-20CP,Complaint,Request,Land Use,Per Online; Homeowner has moved a larger storage shed to NE corner of lot and is finishing with electrical and interior finish to use as a living quarter.,4/30/2020,,,Under Investigation,11732 Evanston AVE N,,,,https://cosaccela.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003468-20CP,"11732 Evanston AVE N (47.71513105, -122.3512999)",,
