7/2/2020,20ENFCP00257BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"32 GREENE ST, Springfield MA 01109 United States",32 GREENE ST,Violation,BUILDING VIOLATIONS
7/2/2020,20ENFCP00158ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: Possible illegal wiring on exterior light fixture on right side of dwelling. Inspection 7/7/20  Inspection contacts: Meggan Meredith 413-531-2702,"32 GREENE ST, Springfield MA 01109 United States",32 GREENE ST,Closed,Referral: Possible illegal wiring on exterior light fixture on right side of dwelling. Inspection 7/7/20
7/2/2020,20ENFCP-01510HS,Enforcement  - Housing Complaint,There is a refrigerator on the 5th floor outside of the apartment that is full of maggots and there is trash every where.  The maggots are coming down through the ceiling.,"222 PEARL ST, UNIT 4R, Springfield MA 00000 United States",222 PEARL ST,Closed,Common area health hazard
7/2/2020,20ENFCP00256BLD,Enforcement - Building Complaint,WORK BEING PERFORMED WITHOUT BUILDING PERMIT,"90 LEAVITT ST, Springfield MA 01109 United States",90 LEAVITT ST,Re-Inspection,WORK BEING PERFORMED WITHOUT BUILDING PERMIT
7/2/2020,20ENFCP00255BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"1048 WILBRAHAM RD, Springfield MA 01109 United States",1048 WILBRAHAM RD,Closed,BUILDING VIOLATION
7/2/2020,20ENFCP-01509HS,Enforcement  - Housing Complaint,"bed bugs throughout the house07/08/2020 Per MR , he filed a 51A - PLM","32 GREENE ST, Springfield MA 01109 United States",32 GREENE ST,Refer to Court,general
7/1/2020,20ENFCP-01508HS,Enforcement  - Housing Complaint,Litter,"17 MARBLE ST, Springfield MA 01105",17 MARBLE ST,Closed,Litter
7/1/2020,20ENFCP-01507HS,Enforcement  - Housing Complaint,The grass is overgrown,"72 MIDWAY ST, Springfield MA 01151 United States",72 MIDWAY ST,Closed,grass overgrown
7/1/2020,20ENFCP-01506HS,Enforcement  - Housing Complaint,Overgrowth,"92 MILL ST, Springfield MA 01105",92 MILL ST,Closed,Overgrowth
7/1/2020,20ENFCP-01505HS,Enforcement  - Housing Complaint,Exterior Inspection,"204 LEYFRED TE, Springfield MA 01108",204 LEYFRED TE,Closed,Exterior Inspection
7/1/2020,20ENFCP00459ZON,Enforcement - Zoning Complaint,Fence in disrepair etc,"206 NORTHAMPTON AV, Springfield MA 01109",206 NORTHAMPTON AV,Closed,
7/1/2020,20ENFCP00458ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"11 DEARBORN ST, Springfield MA 01109 United States",11 DEARBORN ST,In Process,MV on front landscape area
7/1/2020,20ENFCP-01504HS,Enforcement  - Housing Complaint,Maintenance of land/posting of owner’s information,"32 WINTHROP ST, Springfield MA 01105",32 WINTHROP ST,Closed,Maintenance of land/posting of owner’s information
7/1/2020,20ENFCP-01503HS,Enforcement  - Housing Complaint,water leaking in bathroom to the basement also water coming from the foundation leaking into basement02/09/21 - Emergency - pipe broke10/28/20 - Updated NOV's sent to owner and emailed to legal - IP,"111 WESTFORD CI, Springfield MA 01109 United States",111 WESTFORD CI,Violations,1st flr - leaking
7/1/2020,20ENFCP-01502HS,Enforcement  - Housing Complaint,Exterior Inspection,"350 DICKINSON ST, Springfield MA 01108",350 DICKINSON ST,Violations,Exterior Inspection
7/1/2020,20ENFCP-01501HS,Enforcement  - Housing Complaint,There is trash and mattresses in the rear of the property.,"49 Belmont AV, Springfield MA 01108 United States",49 Belmont AV,Closed,trash
7/1/2020,20ENFCP-01500HS,Enforcement  - Housing Complaint,CLOSE - NO Contact or Tenant InformationThere are cracks in the foundation. Sheet rock came down in the bedroom and living room. The is peeling paint in the apartment. Please call before deployment.,"180 FORT PLEASANT AV, Springfield MA 01108 United States",180 FORT PLEASANT AV,Closed,"CLOSE - NO Contact or Tenant Infor - cracks in foundation, sheet roak fell, peeling paint"
6/30/2020,20ENFCP-01499HS,Enforcement  - Housing Complaint,Heavy overgrowth on Vacant Lot,"0 MAGAZINE ST, Springfield MA 01109",0 MAGAZINE ST,Closed,Heavy overgrowth on Vacant Lot
6/30/2020,20ENFCP-01498HS,Enforcement  - Housing Complaint,Proactive Exterior Violations/ Recently Foreclosed,"305 DENVER ST, Springfield MA 01109",305 DENVER ST,Closed,Exterior Inspection
6/30/2020,20ENFCP-01497HS,Enforcement  - Housing Complaint,Overgrowth,"167 MAGAZINE ST, Springfield MA 01109",167 MAGAZINE ST,Closed,OVERWQROWTH
6/30/2020,20ENFCP00254BLD,Enforcement - Building Complaint,BUILDING VIOLATION,"75 ARTHUR ST, Springfield MA 01104",75 ARTHUR ST,Pending,BUILDING VIOLATION
6/30/2020,20ENFCP-01496HS,Enforcement  - Housing Complaint,There is an infestation of roaches and worms in the apartment. The bathroom is unfinished and there are no screens in the windows. Etc. general inspection. Please call before deployment.,"72 BELMONT AV, 3R, Springfield MA 01108 United States",72 BELMONT AV,Closed,"Unit #3R - worm, roaches, bathroom unfinished, no screen in windows,"
6/30/2020,20ENFCP-01495HS,Enforcement  - Housing Complaint,Litter,"36 GREENACRE SQ, Springfield MA 01105",36 GREENACRE SQ,Closed,Litter
6/30/2020,20ENFCP-01494HS,Enforcement  - Housing Complaint,Proactive Overgrowth,"11 NATHANIEL ST, Springfield MA 01109",11 NATHANIEL ST,Closed,Overgrowth
6/30/2020,20ENFCP-01493HS,Enforcement  - Housing Complaint,Proactive Exterior Violations/ reinspection on 7/31/20,"75 ARTHUR ST, Springfield MA 01104",75 ARTHUR ST,Close Related Records,Exterior Inspection
6/30/2020,20ENFCP-01492HS,Enforcement  - Housing Complaint,Maintenance of land,"50 JAMES ST, Springfield MA 01105",50 JAMES ST,Closed,Maintenance of land
6/30/2020,20ENFCP-01491HS,Enforcement  - Housing Complaint,"Leak coming in through bathroom ceiling. Second leak in living room is coming from chimney into light fixture, mice, no hook up for dryer.","23 MAYO ST, APT 1st floor, Springfield MA 01104 United States",23 MAYO ST,Close Related Records,Interior
6/30/2020,20ENFCP-01490HS,Enforcement  - Housing Complaint,Close - NO Contact or Tenant InformationThe house is infested with mice. Please call before deployment.,"11 CLYDE ST, Springfield MA 01107 United States",11 CLYDE ST,Closed,Close - NO Contact or Tenant Information - mice
6/30/2020,20ENFCP-01489HS,Enforcement  - Housing Complaint,"Proactive Emergency B & S, overgrowth","21 ENFIELD ST, Springfield MA 01151",21 ENFIELD ST,Closed,Emergency Board and Secure
6/30/2020,20ENFCP00457ZON,Enforcement - Zoning Complaint,referred by MROWTHAM: Large boat behind dwelling. Inspection 7/1/20 Inspection contacts: Trasa Taroto (413) 313-8692,"393 WILBRAHAM RD, 2md flr, Springfield MA 01109 United States",393 WILBRAHAM RD,Closed,Referral: Large boat behind dwelling. Inspection 7/1/20
6/30/2020,20ENFCP00456ZON,Enforcement - Zoning Complaint,"referred by MTUCKEY: claim that a sober house is being run, over crowded. inspection to take place with housing M.T and s.p.d on 7/7/20 Inspection contacts: null null","103 PROSPECT ST, Springfield MA 01107 United States",103 PROSPECT ST,Closed,"Referral: claim that a sober house is being run, over crowded. inspection to take place with housing M.T and s.p.d on 7/7/20"
6/30/2020,20ENFCP-01488HS,Enforcement  - Housing Complaint,infestation of mice,"23 CLYDE ST, Springfield MA 01107 United States",23 CLYDE ST,Inspection,infestation
6/30/2020,20ENFCP-01487HS,Enforcement  - Housing Complaint,"No hot water. Landlord cut it off. Mice, roaches and other insects. Back door glass can come right out if you push on it.9/1/20 Numerous attempts to contact tenant.Close","116 FORT PLEASANT AV, APT 1R, Springfield MA 01108 United States",116 FORT PLEASANT AV,Closed,Emergency - No hot water
6/30/2020,20ENFCP00455ZON,Enforcement - Zoning Complaint,Owner is renting the 2nd floor as rooms. There is also an attic apartment. A lot of people seen coming and going. It is believed there are not enough exits for it to be safe and 2nd floor may not have a kitchen.,"14 FARNSWORTH ST, Springfield MA 01107 United States",14 FARNSWORTH ST,Closed,Rooming house
6/30/2020,20ENFCP-01486HS,Enforcement  - Housing Complaint,Unit #D2 - Emergency - Sewage,"500 HANCOCK ST, D2, Springfield MA 01105 United States",500 HANCOCK ST,Closed,Unit #D2 - Emergency - Sewage
6/30/2020,20ENFCP-01485HS,Enforcement  - Housing Complaint,Unit #D1 - Emergency - Sewage,"500 HANCOCK ST, D1, Springfield MA 01105 United States",500 HANCOCK ST,Closed,Unit #D1 - Emergency - Sewage
6/30/2020,20ENFCP-01484HS,Enforcement  - Housing Complaint,Full General,"19 HAMLET ST, Springfield MA 01104 United States",19 HAMLET ST,Violations,Full General
6/30/2020,20ENFCP-01483HS,Enforcement  - Housing Complaint,"Exterior , Pool","194 DWIGHT RD, Springfield MA 01108 United States",194 DWIGHT RD,Closed,"Exterior , Pool"
6/30/2020,20ENFCP-01482HS,Enforcement  - Housing Complaint,"back of the roof has a tarp on it. back door overhang was removed-gutters needs repaired-back deck in despair as well as rear of garage8/6/20 Unfounded,unable to view,nothing noticed.","20 WEYMOUTH ST, Springfield MA 01108 United States",20 WEYMOUTH ST,Closed,Exterior - Roof with tarp
6/29/2020,20ENFCP-01481HS,Enforcement  - Housing Complaint,"handicap area gate is locked, light bulb in the back entrance is very dim, water damage in bathroom ceiling, handicap bathroom tub handle is broken.","57 MOXON ST, APT 57, Springfield MA 01151 United States",57 MOXON ST,Closed,Apartment issues
6/29/2020,20ENFCP-01480HS,Enforcement  - Housing Complaint,Maintenance of land,"34 PEARL ST, Springfield MA 01105",34 PEARL ST,Closed,Maintenance of land
6/29/2020,20ENFCP-01479HS,Enforcement  - Housing Complaint,Unit 6 - The bathroom ceiling caving in and there is mold in the bathroom. There are flies in the kitchen. Please call before deployment.8/10/20 - Sent tenant a second copy of NOV's - IP08//10/2020 - L & F sent to the Owner & Tenant - PLM,"41 SCHOOL ST, Unit 6, Springfield MA 01105 United States",41 SCHOOL ST,Closed,"Unit 6 - bathroom caving im, moldm flies"
6/29/2020,20ENFCP00454ZON,Enforcement - Zoning Complaint,"Junkyard/inoperative motor vehicles,dumping etc.","39 LAMONT ST, Springfield MA 01119",39 LAMONT ST,In Process,
6/29/2020,20ENFCP-01478HS,Enforcement  - Housing Complaint,Unit 2 - bathroom ceiling leaking black mold,"41 SCHOOL ST, Unit 2, Springfield MA 01105 United States",41 SCHOOL ST,Closed,Unit 2 - leaking
6/29/2020,20ENFCP-01477HS,Enforcement  - Housing Complaint,Mold and mildew in the living room & Bedroom's baseboards. Carpet is sticking out needs to be fixed,"70 CHESTNUT ST, APT 511, Springfield MA 00000 United States",70 CHESTNUT ST,Violations,Interior
6/29/2020,20ENFCP00453ZON,Enforcement - Zoning Complaint,"Motor vehicle parked on front landscape area,dumping etc.","822 GRAYSON DR, Springfield MA 01119",822 GRAYSON DR,Closed,
6/29/2020,20ENFCP-01476HS,Enforcement  - Housing Complaint,Maintenance of landLitter,"202 TYLER ST, Springfield MA 01109",202 TYLER ST,Closed,litter
6/29/2020,20ENFCP-01475HS,Enforcement  - Housing Complaint,"Unit 1009 -  Mold in the bathroom, mice and roach infestation.","101 LOWELL ST, APT 1009, Springfield MA 01107 United States",101 LOWELL ST,Closed,Unit 1009 - Mold and rat infestation
6/29/2020,20ENFCP00452ZON,Enforcement - Zoning Complaint,"They have cars parked on the sidewalk during the day, they work on vehicles that are on the street and not in the bays, they park vehicles on the north side of the street which is illegal during the day (even parking right under the ""no parking"" sign, and, they take up almost all of the residents parking spaces on the south side of the street. This company, known as PLAR, has simply outgrown this small business space, and continues to use it to excess. When flat-bed trucks come to deliver a car. . . they BLOCK the street.","961 EAST COLUMBUS AV, Springfield MA 01105 United States",961 EAST COLUMBUS AV,In Process,GENERAL
6/29/2020,20ENFCP-01474HS,Enforcement  - Housing Complaint,First house on the right on Parkerview. The color is white. You can't miss the junk and now cars lined up in the yard. Description:   Tires leaning up beside the garage in the side yard. Old fencing leaning up on another fencing. Unregistered vehicles lined up in the front yard new today 6/26 (Saturday). Piles of stone poured in the front of the garage that's been there going on 2 years. Bicycles laying on top.,"19 PARKERVIEW ST, Springfield MA 01129 United States",19 PARKERVIEW ST,Violations,*Exterior - Unreg MV
6/29/2020,20ENFCP00253BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"71 FIRGLADE AV, Springfield MA 01108 United States",71 FIRGLADE AV,Re-Inspection,BUILDING VIOLATIONS
6/29/2020,20ENFCP-01473HS,Enforcement  - Housing Complaint,Garage Fire,"71 FIRGLADE AV, Springfield MA 01108 United States",71 FIRGLADE AV,Violations,Garage Fire
6/29/2020,20ENFCP00451ZON,Enforcement - Zoning Complaint,referred by PMCCARTHY: Fire condemnation inspection on 06/29/2020 w/ CB - PLM Inspection contacts: null null,"104 PASADENA ST, Springfield MA 01108 United States",104 PASADENA ST,Closed,Referral: Fire condemnation inspection on 06/29/2020 w/ CB - PLM
6/29/2020,20ENFCP00127PLM,Enforcement - Plumbing Complaint,referred by PMCCARTHY: Fire condemnation inspection on 06/29/2020 w/ CB - PLM  Inspection contacts: null null,"104 PASADENA ST, Springfield MA 01108 United States",104 PASADENA ST,Violations,Referral: Fire condemnation inspection on 06/29/2020 w/ CB - PLM
6/29/2020,20ENFCP00157ELE,Enforcement - Electrical Complaint,referred by PMCCARTHY: Fire condemnation inspection on 06/29/2020 w/ CB - PLM  Inspection contacts: null null,"104 PASADENA ST, Springfield MA 01108 United States",104 PASADENA ST,Violations,ELECTRICAL VIOLATION
6/29/2020,20ENFCP00252BLD,Enforcement - Building Complaint,BUILDING VIOLATIONS,"104 PASADENA ST, Springfield MA 01108 United States",104 PASADENA ST,Pending,BUILDING VIOLATIONS
6/29/2020,20ENFCP-01472HS,Enforcement  - Housing Complaint,Fire7/1/20 - Sent to legal (with electrical and plumbing - building to follow)7/1/20 - Sent to Fire and Housing,"104 PASADENA ST, Springfield MA 01108 United States",104 PASADENA ST,Close Related Records,Fire
6/26/2020,20ENFCP-01471HS,Enforcement  - Housing Complaint,Posting of ownerExterior,"89 OAK ST, Springfield MA 01109",89 OAK ST,Closed,exterior
6/26/2020,20ENFCP00450ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"170 WESTFORD CI, Springfield MA 01109",170 WESTFORD CI,Closed,
6/26/2020,20ENFCP-01470HS,Enforcement  - Housing Complaint,Litter,"194 PINE ST, Springfield MA 01105",194 PINE ST,Closed,litter
6/26/2020,20ENFCP00449ZON,Enforcement - Zoning Complaint,referred by MMCNULTY: Blight over 60 days / Final inspection before court action on 7/2/20 Inspection contacts: null null,"169 PENROSE ST, Springfield MA 01109",169 PENROSE ST,In Process,Blight
6/26/2020,20ENFCP-01469HS,Enforcement  - Housing Complaint,Maintenance of land,"0 SPRUCE ST, Springfield MA 01105",0 SPRUCE ST,Closed,litter
6/26/2020,20ENFCP00448ZON,Enforcement - Zoning Complaint,Illegal dumping etc.,"210 ALBEMARLE ST, Springfield MA 01109",210 ALBEMARLE ST,Closed,
6/26/2020,20ENFCP-01468HS,Enforcement  - Housing Complaint,MRVP 2nd Floor Contact Richie @ 413-221-2716 or Dwayne @ 413-777-8296 30 minutes prior,"21 CEDAR ST, 2ND FLOOR, Springfield MA 01105 United States",21 CEDAR ST,Closed,MRVP 2nd Floor
6/26/2020,20ENFCP00447ZON,Enforcement - Zoning Complaint,No permit on file for sign alteration,"163 WHITE ST, Springfield MA 01108",163 WHITE ST,Closed,
6/26/2020,20ENFCP-01467HS,Enforcement  - Housing Complaint,"Bathroom is falling apart, fungus behind the walls, wood is rotten. Put in tiles in bathroom backwards and put a board up to hold wall up. Tenant has heart problems that are getting worst because of this.","49 BELMONT AV, APT 9R, Springfield MA 01108 United States",49 BELMONT AV,Closed,Unit #9R - Interior Inspections
6/26/2020,20ENFCP-01466HS,Enforcement  - Housing Complaint,rooming house a lot of fighting a lot of problems for the neighbors,"63 DEXTER ST, Springfield MA 01105 United States",63 DEXTER ST,Closed,general
6/26/2020,20ENFCP00446ZON,Enforcement - Zoning Complaint,Fence erected in front yard and sight triangle area of property,"8 RHINEBECK AV, Springfield MA 01129",8 RHINEBECK AV,Closed,
6/26/2020,20ENFCP-01465HS,Enforcement  - Housing Complaint,The fence is falling over.,"223 WINTERSET DR, Springfield MA 01129 United States",223 WINTERSET DR,Violations,fence falling over
6/26/2020,20ENFCP00251BLD,Enforcement - Building Complaint,"referred by MTUCKEY: doing roof without permit, called H.G reinspect in 30 days","164 CHAPIN TE, Springfield MA 01104",164 CHAPIN TE,Closed,"Referral: doing roof without permit, called H.G reinspect in 30 days"
6/26/2020,20ENFCP-01464HS,Enforcement  - Housing Complaint,roof without permit,"164 CHAPIN TE, Springfield MA 01104",164 CHAPIN TE,Closed,Roof without permit
6/26/2020,20ENFCP-01463HS,Enforcement  - Housing Complaint,infestation of roaches,"150 WHITE ST, 1R, Springfield MA 01108 United States",150 WHITE ST,Closed,Unit #1R - infestation
6/26/2020,20ENFCP-01462HS,Enforcement  - Housing Complaint,Litter,"10 ADAMS ST, Springfield MA 01105",10 ADAMS ST,Closed,litter
6/26/2020,20ENFCP-01461HS,Enforcement  - Housing Complaint,Denovo,"74 GRENADA TE, Springfield MA 01108 United States",74 GRENADA TE,Violations,Denovo
6/25/2020,20ENFCP00445ZON,Enforcement - Zoning Complaint,Resident s living at property is running an auto repair shop.,"929 ARMORY ST, Springfield MA 01107 United States",929 ARMORY ST,Closed,auto repair shop
6/25/2020,20ENFCP-01460HS,Enforcement  - Housing Complaint,overgrowth,"0 HARRIET ST, Springfield MA 01107",0 HARRIET ST,Closed,
6/25/2020,20ENFCP00444ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"58 WALLACE ST, Springfield MA 01119",58 WALLACE ST,Closed,
6/25/2020,20ENFCP00443ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"51 WALLACE ST, Springfield MA 01119",51 WALLACE ST,Closed,
6/25/2020,20ENFCP-01459HS,Enforcement  - Housing Complaint,Litter,"246 MILL ST, Springfield MA 01105",246 MILL ST,Closed,litter
6/25/2020,20ENFCP00442ZON,Enforcement - Zoning Complaint,"Blighted in disrepair,graffiti,dumping etc","1492 BOSTON RD, Springfield MA 01129",1492 BOSTON RD,Court,
6/25/2020,20ENFCP-01458HS,Enforcement  - Housing Complaint,"2147 Main St, Unit 16-This was reported anonymously. No contact number provided-Tenant has so much trash on his porch and inside the house you can't see the surfaces. The building has a mice infestation","2147 MAIN ST, 16, Springfield MA 01104 United States",2147 MAIN ST,Closed,general-Hoarding and trash
6/25/2020,20ENFCP-01457HS,Enforcement  - Housing Complaint,Proactive Litter and Overgrowth,"222 PARKER ST, Springfield MA 01151",222 PARKER ST,Closed,Exterior Inspection
6/25/2020,20ENFCP-01456HS,Enforcement  - Housing Complaint,Overgrowth,"465 HANCOCK ST, Springfield MA 01105",465 HANCOCK ST,Closed,Overgrowth
6/25/2020,20CMPLNT00001HLTH,Enforcement - Health Complaint,"2147 main st, Unit 16 tenant has so much trash in his porch and inside the house you cant even see surfaces. The building has a mice infestation and this does not help.","2137 MAIN ST, UNIT 16, Springfield MA 01104 United States",2137 MAIN ST,Application In Progress,Hoarding/ trash
6/25/2020,20ENFCP-01455HS,Enforcement  - Housing Complaint,"No heat, radiator is not connected to pipe and she is afraid it will fall on her child. Other radiators spray hot water. Windows falling apart. Linoleum is lifting up. Kitchen door is broken. Gas meter in bathroom smells like gas. Gas company came out and started some work, but it was never finished.","161 KENSINGTON AV, APT 1L, Springfield MA 01108 United States",161 KENSINGTON AV,Closed,Unit #1L - Emergency - No heat & radiators are spraying hot water.
6/25/2020,20ENFCP-01454HS,Enforcement  - Housing Complaint,Exterior Inspection,"30 BELMONT AV, Springfield MA 01108",30 BELMONT AV,Violations,Exterior Inspection
6/25/2020,20ENFCP-01453HS,Enforcement  - Housing Complaint,Exterior Inspection,"540 WHITE ST, Springfield MA 01108",540 WHITE ST,Closed,Exterior Inspection
6/25/2020,20ENFCP-01452HS,Enforcement  - Housing Complaint,"6/25/20 - Exterior Inspection9/3/20 - 58 Euclid Ave. first floor Cross wires in the basement, very high electric bill.11/24/20 - Sent a copy of the NOV's to tenant along with Electrical NOV's - IP","58 EUCLID AV, 1st flr, Springfield MA 01108",58 EUCLID AV,Violations,1st flr & Exterior Inspection
6/25/2020,20ENFCP-01451HS,Enforcement  - Housing Complaint,infestation of rats (this is a family shelter),"76 BAY ST, Springfield MA 01109 United States",76 BAY ST,Closed,infestation
6/25/2020,20ENFCP00441ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"193 WHITE ST, Springfield MA 01108",193 WHITE ST,Closed,
6/25/2020,20ENFCP00440ZON,Enforcement - Zoning Complaint,Property blighted in disrepair etc,"115 PASADENA ST, Springfield MA 01108",115 PASADENA ST,Violations,
6/25/2020,20ENFCP-01450HS,Enforcement  - Housing Complaint,Unregistered Vehicle,"16 CROSBY ST, Springfield MA 01105",16 CROSBY ST,Closed,unreg vehicle
6/25/2020,20ENFCP00439ZON,Enforcement - Zoning Complaint,Swimming pool in violation of zoning setback,"26 ORLANDO ST, Springfield MA 01108",26 ORLANDO ST,Closed,
6/25/2020,20ENFCP-01449HS,Enforcement  - Housing Complaint,TEST,"70 TAPLEY ST, Springfield MA 01109 United States",70 TAPLEY ST,Classify Abandoned,TEST
6/24/2020,20ENFCP-01448HS,Enforcement  - Housing Complaint,"litter (mattress) , peeling paint.","82 PHOENIX TE, Springfield MA 01104",82 PHOENIX TE,Inspection,litter - mattress - peeling paint
6/24/2020,20ENFCP-01447HS,Enforcement  - Housing Complaint,Exterior Posting of owner Overgrowth,"184 OAK GROVE AV, Springfield MA 01109",184 OAK GROVE AV,Ticket/Fine,Exterior
6/24/2020,20ENFCP-01446HS,Enforcement  - Housing Complaint,Litter,"0 CHESTER ST, Springfield MA 01105",0 CHESTER ST,Closed,litter
6/24/2020,20ENFCP-01445HS,Enforcement  - Housing Complaint,Exterior Inspection10/20/20 - Close - Law case close and property is clean per CB,"483 BELMONT AV, Springfield MA 01108",483 BELMONT AV,Closed,Exterior Inspection
6/24/2020,20ENFCP-01444HS,Enforcement  - Housing Complaint,Backyard full of trash and dirty pool.,"45 MONTCLAIR ST, Springfield MA 01104 United States",45 MONTCLAIR ST,Closed,Trash and dirty pool
6/24/2020,20ENFCP-01443HS,Enforcement  - Housing Complaint,Referral from Officer Julio Vazquez,"21 HIGGINS CI, Springfield MA 01104",21 HIGGINS CI,Closed,Exterior Inspection
6/24/2020,20ENFCP00438ZON,Enforcement - Zoning Complaint,"Illegal signs,no permit on file","645 DICKINSON ST, Springfield MA 01108",645 DICKINSON ST,Closed,
6/24/2020,20ENFCP-01442HS,Enforcement  - Housing Complaint,Posting of owner,"427 BAY ST, Springfield MA 01109",427 BAY ST,Violations,Posting
6/24/2020,20ENFCP-01441HS,Enforcement  - Housing Complaint,Posting of owner,"58 CORTLAND ST, Springfield MA 01109",58 CORTLAND ST,Closed,Posting of Owner
6/24/2020,20ENFCP-01440HS,Enforcement  - Housing Complaint,The fence is falling over and there are branches in the rear of the property.,"24 BEAUMONT TE, Springfield MA 01108 United States",24 BEAUMONT TE,Closed,"fence falling over, branches inrear of property"
6/24/2020,20ENFCP00437ZON,Enforcement - Zoning Complaint,"Motor vehicle jumping curb to park on front landscape area,illegal dumping etc","248 ORANGE ST, Springfield MA 01108",248 ORANGE ST,In Process,
6/24/2020,20ENFCP-01439HS,Enforcement  - Housing Complaint,Leak coming from the bathroom vent. There is mold in the bathroom celling and vent pipe.,"837 STATE ST, APT 436, Springfield MA 01109 United States",837 STATE ST,Closed,Unit #436 - Bathroom ceiling
6/24/2020,20ENFCP-01438HS,Enforcement  - Housing Complaint,"this property has built a gazebo and its violating the three foot rule its right up against the fence of the neighboring property07/06/2020 Not a housing complaint , gave MJ a verbal referral, he will take care of it l - PLM","315 CAREW ST, Springfield MA 01104 United States",315 CAREW ST,Closed,general
6/24/2020,20ENFCP00436ZON,Enforcement - Zoning Complaint,Illegal dumping (2 refrigerators with doors still on),"259 ORANGE ST, Springfield MA 01108",259 ORANGE ST,Closed,
6/24/2020,20ENFCP00435ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"273 ORANGE ST, Springfield MA 01108",273 ORANGE ST,Closed,
6/24/2020,20ENFCP00434ZON,Enforcement - Zoning Complaint,referred by MROWTHAM: Large swimming pool and trampoline in yard.-inspection 6/26/20 Inspection contacts: null null,"33 WELLESLEY ST, Springfield MA 01109",33 WELLESLEY ST,Closed,Referral: Large swimming pool and trampoline in yard.-inspection 6/26/20
6/24/2020,20ENFCP00250BLD,Enforcement - Building Complaint,Property Manager Martin Gelinas (4137821897) calling to report 76 Mobilehome Way for doing work on the property with no permits.,"1153 BOSTON RD, UNIT 76, Springfield MA 01119 United States",1153 BOSTON RD,Pending,WORK BEING PERFORMED WITHOUT PERMIT
6/24/2020,20ENFCP00433ZON,Enforcement - Zoning Complaint,Motor vehicle parked on front landscape area,"130 DUNMORELAND ST, Springfield MA 01109",130 DUNMORELAND ST,Closed,
6/24/2020,20ENFCP-01437HS,Enforcement  - Housing Complaint,,"1081 WORTHINGTON ST, Springfield MA 01109 United States",1081 WORTHINGTON ST,Closed,
6/24/2020,20ENFCP00432ZON,Enforcement - Zoning Complaint,,"96 MAYNARD ST, Springfield MA 01109",96 MAYNARD ST,In Process,"Junkyard, Blight"
6/24/2020,20ENFCP-01436HS,Enforcement  - Housing Complaint,"Unit 3R - rat and mice infestation, they are eating the tiles on the floor. Cracks on the walls all throughout.","28 WILCOX ST, APT 3R, Springfield MA 01105 United States",28 WILCOX ST,Closed,Unit 3R - Mice and rat  infestation
6/24/2020,20ENFCP00431ZON,Enforcement - Zoning Complaint,Illegal dumping etc,"0 TERRENCE ST, Springfield MA 01109",0 TERRENCE ST,Closed,
6/24/2020,20ENFCP-01435HS,Enforcement  - Housing Complaint,Backyard is full of trash.,"149 MALIBU DR, Springfield MA 01128 United States",149 MALIBU DR,Closed,Trash
6/23/2020,20ENFCP-01434HS,Enforcement  - Housing Complaint,Proactive Ordinance Sweep/ Exterior Violations,"131 ATHERTON AV, Springfield MA 01104",131 ATHERTON AV,Closed,Exterior Inspection
6/23/2020,20ENFCP-01433HS,Enforcement  - Housing Complaint,Proactive ordinance Sweep / Exterior Violations,"34 TYRONE ST, Springfield MA 01104",34 TYRONE ST,Closed,Exterior Inspection
6/23/2020,20ENFCP-01432HS,Enforcement  - Housing Complaint,Litter,"67 LOCUST ST, Springfield MA 01105",67 LOCUST ST,Closed,LITTER
6/23/2020,20ENFCP-01431HS,Enforcement  - Housing Complaint,Overgrowth/ several trash bags in yard,"515 BAY ST, Springfield MA 01109",515 BAY ST,Closed,Overgrowth/ several trash bags in yard
6/23/2020,20ENFCP-01430HS,Enforcement  - Housing Complaint,Litter,"0 SCHOOL ST, Springfield MA 01105",0 SCHOOL ST,Closed,Litter
6/23/2020,20ENFCP00430ZON,Enforcement - Zoning Complaint,referred by MROWTHAM: Condemnation DeNovo- Inspection 6/24/20 Inspection contacts: null null,"153 WESTMINSTER ST, Springfield MA 01109 United States",153 WESTMINSTER ST,Closed,Referral: Condemnation DeNovo- Inspection 6/24/20
6/23/2020,20ENFCP00126PLM,Enforcement - Plumbing Complaint,referred by MROWTHAM: Condemnation DeNovo- Inspection 6/24/20  Inspection contacts: null null,"153 WESTMINSTER ST, Springfield MA 01109 United States",153 WESTMINSTER ST,Violations,Referral: Condemnation DeNovo- Inspection 6/24/20
6/23/2020,20ENFCP00156ELE,Enforcement - Electrical Complaint,referred by MROWTHAM: Condemnation DeNovo- Inspection 6/24/20  Inspection contacts: null null,"153 WESTMINSTER ST, Springfield MA 01109 United States",153 WESTMINSTER ST,Inspections,ELECTRICAL VIOLATIONS
6/23/2020,20ENFCP00249BLD,Enforcement - Building Complaint,BUILDING DEPARTMENT,"153 WESTMINSTER ST, Springfield MA 01109 United States",153 WESTMINSTER ST,Pending,BUILDING DEPARTMENT
