12/9/2020,CC-2020-06185,Code Complaint,Parking on grass : Peeling  Paint,"1663 HADLOCK ST SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1663 HADLOCK ST SW,1663,HADLOCK ,ST,SW
7/10/2020,CC-2020-03246,Code Complaint,trash  debris,"1663 THORNTON PL SW, ATLANTA GA 30315",Complied,Property Maintenance,1663 THORNTON PL SW,1663,THORNTON ,PL,SW
3/3/2020,CC-2020-01273,Code Complaint,car in the driveway without a valid tag that she not moved in a while. .,"1664 FLAT SHOALS RD SE, ATLANTA GA 30316",Citation Initiated,Property Maintenance,1664 FLAT SHOALS RD SE,1664,FLAT SHOALS ,RD,SE
7/20/2020,CC-2020-03428,Code Complaint,Ruth Hollins called to report code enforcement violations Over Growth vacant lot,"1665 STANTON ST SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1665 STANTON ST SW,1665,ANTON ,ST,SW
1/13/2020,CC-2020-00260,Code Complaint,Caller called to advised the home has been boarded for over 6 months an the home is becoming an eyesore.,"1665 WILLIS MILL RD SW, ATLANTA GA 30311",Referred to Staff Research,Highly Hazardous,1665 WILLIS MILL RD SW,1665,WILLIS MILL ,RD,SW
3/15/2021,CC-2021-01216,Code Complaint,Opened case due to new ownership. Cross reference case: CC-2019-00977,"1667 AUDREY PL NW, ATLANTA GA 30318",Assigned to Officer,Property Maintenance,1667 AUDREY PL NW,1667,AUDREY ,PL,NW
7/7/2020,CC-2020-03184,Code Complaint,land lord called and wants to know how to take care of a rat infestation,"1668 LAURELWOOD DR SW, ATLANTA GA 30311",Complied,Highly Hazardous,1668 LAURELWOOD DR SW,1668,LAURELWOOD ,DR,SW
10/8/2020,CC-2020-05096,Code Complaint,"Overgrowth; junk, trash, debris","1668 MARY GEORGE AVE NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1668 MARY GEORGE AVE NW,1668,MARY GEORGE ,AVE,NW
7/20/2020,CC-2020-03429,Code Complaint,Ruth Hollins called to report code enforcement violation Over Growth Vacant lot,"1669 STANTON ST SW, ATLANTA GA 30311",Citation Initiated,Property Maintenance,1669 STANTON ST SW,1669,ANTON ,ST,SW
7/6/2020,CC-2020-03170,Code Complaint,caller wants to report that there is trash all over the place and not even the garbage man has come to get the trash...they have to keep it in there house and this is a senior citizen community and they need help.,"1671 JAMES JACKSON PKWY NW, ATLANTA GA 30318",No Violation Found,Property Maintenance,1671 JAMES JACKSON PKWY NW,1671,JAMES JACKSON ,PKWY,NW
2/23/2021,CC-2021-00773,Code Complaint,Unit # 238Flooding in the ceiling and exposed wires in the ceiling,"1671 JAMES JACKSON PKWY NW, ATLANTA GA 30318",Assigned to Officer,Highly Hazardous,1671 JAMES JACKSON PKWY NW,1671,JAMES JACKSON ,PKWY,NW
11/12/2020,CC-2020-05787,Code Complaint,"caller advised open and vacant, no roof, JTD","1671 JONESBORO RD SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1671 JONESBORO RD SE,1671,JONESBORO ,RD,SE
2/22/2021,CC-2021-00755,Code Complaint,"OVERGROWTH, JUNK TRASH DEBRIS-EDAVIS","1672 NEKOMA ST NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1672 NEKOMA ST NW,1672,NEKOMA ,ST,NW
3/11/2021,CC-2021-01157,Code Complaint,"Junk, Trash, Debris","1673 AUDREY PL NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1673 AUDREY PL NW,1673,AUDREY ,PL,NW
4/17/2020,CC-2020-01898,Code Complaint,"overgrowth, junk trash and debris / CLBurdin","1673 OAK KNOLL CIR SE, ATLANTA GA 30315",Complied,Property Maintenance,1673 OAK KNOLL CIR SE,1673,OAK KNOLL ,CIR,SE
8/17/2020,CC-2020-04042,Code Complaint,vacant lot that is overgrown and has snakes,"1674 MARY GEORGE AVE NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1674 MARY GEORGE AVE NW,1674,MARY GEORGE ,AVE,NW
1/2/2020,CC-2020-00002,Code Complaint,flaking & peeling paint,"1675 DEFOOR AVE NW, ATLANTA GA 30318",Citation Mailed to Sheriff,Property Maintenance,1675 DEFOOR AVE NW,1675,DEFOOR ,AVE,NW
3/16/2020,CC-2020-01507,Code Complaint,Downed tree in yard for more than a year.,"1675 EZRA CHURCH RD NW, ATLANTA GA 30314",Complied,Property Maintenance,1675 EZRA CHURCH RD NW,1675,EZRA CHURCH ,RD,NW
5/5/2020,CC-2020-02140,Code Complaint,Anonymous Caller called to report code enforcement violationsTree trimming on the curb for several months junk trash debris unable to identify property address Over Growth,"1675 LAURENS DR SW, ATLANTA GA 30311",Transferred to Another Agency,Property Maintenance,1675 LAURENS DR SW,1675,LAURENS ,DR,SW
7/10/2020,CC-2020-03238,Code Complaint,"vacant lot, overgrowth, junk tires -edavis","1675 SOUTH OLYMPIAN WAY SW, ATLANTA GA 30310",Complied,Property Maintenance,1675 SOUTH OLYMPIAN WAY SW,1675,SOUTH OLYMPIAN ,WAY,SW
3/5/2021,CC-2021-01031,Code Complaint,"Junk, Trash, & Debris  and Overgrowth.","1676 ALTADENA PL SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1676 ALTADENA PL SW,1676,ALTADENA ,PL,SW
9/9/2020,CC-2020-04544,Code Complaint,ac not working and an infestation of rats...some windows go up and down...this is a rooming house...,"1676 LAKEWOOD AVE SE, ATLANTA GA 30315",Notice Mailed,Highly Hazardous,1676 LAKEWOOD AVE SE,1676,LAKEWOOD ,AVE,SE
2/22/2021,CC-2021-00756,Code Complaint,open & vacant-EDAVIS,"1676 NEKOMA ST NW, ATLANTA GA 30318",Referred to Staff Research,Highly Hazardous,1676 NEKOMA ST NW,1676,NEKOMA ,ST,NW
6/9/2020,CC-2020-02693,Code Complaint,vacant property broken windows down trees and overgrowth,"1676 THOMS DR NW, ATLANTA GA 30318",Complied,Property Maintenance,1676 THOMS DR NW,1676,THOMS ,DR,NW
10/28/2020,CC-2020-05472,Code Complaint,customer wants to report that the dumpster in the front yard is overflowing with trash and furniture. There are tires in the backyard,"1677 North AVE NW, ATLANTA GA 30318",Closed,Property Maintenance,1677 North AVE NW,1677,North ,AVE,NW
11/30/2020,CC-2020-05993,Code Complaint,Mr. Dement ha advised that the house was under construction and now has a stop work order. He has advised that the location has now become a dumping ground for trash debris and furniture. He advised that the entire structure is open and uncovered. He has advised that the structure has been like this for over 1 month.  He has advised of possible infestation at the location.,"1677 NORTH AVE NW, ATLANTA GA 30318",Closed,Highly Hazardous,1677 NORTH AVE NW,1677,NORTH ,AVE,NW
10/2/2020,CC-2020-04992,Code Complaint,The basement is leaking and tthe A/C duct work is damaged. Black mold is present all over the HVAC unit.,"1678 BEECHER ST SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1678 BEECHER ST SW,1678,BEECHER ,ST,SW
3/19/2021,CC-2021-01328,Code Complaint,"Who Called: TiffanyReason for Call: Customer is calling to report over growth, trash and debris  on the property. This is a vacant propertyInfo Given:  Code Enforcement will inspect the vacant lot and notify the property owner of the findings.Action: Gave inspector informationSR#:1198417797","1678 EZRA CHURCH RD NW, ATLANTA GA 30314",Assigned to Officer,Property Maintenance,1678 EZRA CHURCH RD NW,1678,EZRA CHURCH ,RD,NW
3/5/2021,CC-2021-01029,Code Complaint,Overgrowth and debris.,"1682 ALTADENA PL SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1682 ALTADENA PL SW,1682,ALTADENA ,PL,SW
2/16/2021,CC-2021-00604,Code Complaint,Repeat Junk Vehicle Violations.,"1683 BARRETT DR NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1683 BARRETT DR NW,1683,BARRETT ,DR,NW
2/16/2021,CC-2021-00609,Code Complaint,Troy Smith called and stated trash and debris located throughout the property at Chevron Gas Station (commercial property),"1683 LAKEWOOD AVE SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1683 LAKEWOOD AVE SE,1683,LAKEWOOD ,AVE,SE
2/11/2020,CC-2020-00877,Code Complaint,Jared B reports: Junk vehicle(s). Blk Mercedes Benz/KTurner,"1683 THORNTON PL SW, ATLANTA GA 30315",Complied,Property Maintenance,1683 THORNTON PL SW,1683,THORNTON ,PL,SW
3/16/2021,CC-2021-01264,Code Complaint,Junk trash and debris,"1683 THORNTON PL SW, ATLANTA GA 30315",Research Return to Clerical,Property Maintenance,1683 THORNTON PL SW,1683,THORNTON ,PL,SW
1/7/2021,CC-2021-00059,Code Complaint,"Vacant house owner board up and move someone Kick in front door over growing bushes and grass.Missing windows, rotten wood and need painting. No electrical, water or plumbing- EDAVIS","1684 BROWNING ST SW, ATLANTA GA 30314",Notice Mailed,Property Maintenance,1684 BROWNING ST SW,1684,BROWNING ,ST,SW
3/17/2021,CC-2021-01284,Code Complaint,debris inside hallway by front door and rat infestation - Unit 2 / CLBurdin,"1685 RICHMOND AVE SE, ATLANTA GA 30315",Assigned to Officer,Property Maintenance,1685 RICHMOND AVE SE,1685,RICHMOND ,AVE,SE
7/1/2020,CC-2020-03130,Code Complaint,Building is open and vacant,"1686 JONESBORO RD SE, ATLANTA GA 30315",Notice-Clerical,Highly Hazardous,1686 JONESBORO RD SE,1686,JONESBORO ,RD,SE
1/28/2020,CC-2020-00540,Code Complaint,"Junk, trash, & debris on the premises for months./KTurner","1686 MARY GEORGE AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1686 MARY GEORGE AVE NW,1686,MARY GEORGE ,AVE,NW
10/9/2020,CC-2020-05113,Code Complaint,Overgrowth; furniture and other items discarded on front lawn,"1686 MARY GEORGE AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1686 MARY GEORGE AVE NW,1686,MARY GEORGE ,AVE,NW
12/9/2020,CC-2020-06180,Code Complaint,Vacant Lot  : Overgrowth and Junk Trash and Debris,"1686 WOODLAND AVE SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1686 WOODLAND AVE SE,1686,WOODLAND ,AVE,SE
8/12/2020,CC-2020-03944,Code Complaint,"Junk, Trash & Debris / Overgrowth","1690 ALMA ST NW, ATLANTA GA 30318",Complied,Property Maintenance,1690 ALMA ST NW,1690,ALMA ,ST,NW
9/22/2020,CC-2020-04811,Code Complaint,Severely overgrowth vacant lot that they have been trying to get cleared the entire summer,"1692 MARTIN L KING JR DR SW, ATLANTA GA 00000",Notice Mailed,Property Maintenance,1692 MARTIN L KING JR DR SW,1692,MARTIN L KING JR ,DR,SW
8/19/2020,CC-2020-04102,Code Complaint,overgowth trees and grass,"1693 SHIRLEY ST SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1693 SHIRLEY ST SW,1693,SHIRLEY ,ST,SW
10/26/2020,CC-2020-05392,Code Complaint,"ms amoaku advised no smoke detectors, toilet broken-plumbing exposed, master bedroom vent  has no cover, live wire exposed in kitchen, no baseboards in kitchen","1694 ABNER CT NW, ATLANTA GA 30318",Notice Mailed,Highly Hazardous,1694 ABNER CT NW,1694,ABNER ,CT,NW
1/28/2021,CC-2021-00374,Code Complaint,Junk car  and junk trash and debris,"1694 JACKSON SQUARE NW, ATLANTA GA 30318",No Violation Found,,1694 JACKSON SQUARE NW,1694,JACKSON ,SQUARE,NW
8/25/2020,CC-2020-04232,Code Complaint,"Illegal Dumping / Junk, Trash & Debris / Vacant House","1694 OAK KNOLL CIR SE, ATLANTA GA 30315",Closed,Property Maintenance,1694 OAK KNOLL CIR SE,1694,OAK KNOLL ,CIR,SE
12/14/2020,CC-2020-06220,Code Complaint,Ms Anderson called and  advised that the structure has holes on the structure that would allow you to see into the home. She has advised that the grass and front yard have not been maintained. The complaint has advised that the structure is extremely dilapidated. She has also advised  of large holes in and near the roof line.,"1694 VAN VLECK AVE SE, ATLANTA GA 30316",Notice Mailed,Property Maintenance,1694 VAN VLECK AVE SE,1694,VAN VLECK ,AVE,SE
8/25/2020,CC-2020-04236,Code Complaint,"Lakewood Heights Detail - Junk, Trash & Debris","1695 RICHMOND AVE SE, ATLANTA GA 30315",Complied,Property Maintenance,1695 RICHMOND AVE SE,1695,RICHMOND ,AVE,SE
10/9/2020,CC-2020-05132,Code Complaint,"Exterior Structure Damages / Dogs Tethered outside / Parking on the grass / Junk, Trash & Debris","1696 MALDO DR NW, ATLANTA GA 30318",Complied,Property Maintenance,1696 MALDO DR NW,1696,MALDO ,DR,NW
1/14/2021,CC-2021-00160,Code Complaint,"Junk, trash, debris on side and in rear; boarded more than six months; not boarded to minimum specifications- PER TJ ENGLISH-EDAVIS","1696 MALDO DR NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1696 MALDO DR NW,1696,MALDO ,DR,NW
8/6/2020,CC-2020-03799,Code Complaint,"raw sewage on back and side of home due to broken septic tank, and overgrowth","1697 ABNER CT NW, ATLANTA GA 30318",Complied,Property Maintenance,1697 ABNER CT NW,1697,ABNER ,CT,NW
7/1/2020,CC-2020-03129,Code Complaint,Overgrowth and trash on vacant lot,"1698 JONESBORO RD SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1698 JONESBORO RD SE,1698,JONESBORO ,RD,SE
8/20/2020,CC-2020-04131,Code Complaint,"Overgrowth of  grass, shrubs and Trees","1699 SHIRLEY ST SW, ATLANTA GA 30310",Closed,Property Maintenance,1699 SHIRLEY ST SW,1699,SHIRLEY ,ST,SW
1/19/2021,CC-2021-00216,Code Complaint,called in to report over 10 junk vehicles on the lawn of this address.  advised right across from food mart,"1700 SYLVAN RD SW, ATLANTA GA 30310",Complied,Property Maintenance,1700 SYLVAN RD SW,1700,SYLVAN ,RD,SW
2/1/2021,CC-2021-00393,Code Complaint,Trash dumped on property,"1701 LAKEWOOD AVE SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1701 LAKEWOOD AVE SE,1701,LAKEWOOD ,AVE,SE
12/28/2020,CC-2020-06352,Code Complaint,The overgrowth takes up 1/3-1/2 of the street and prevents cars and pedestrians from being able to use the full street. There are at least 3 tires dumped there.,"1701 LANGSTON AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1701 LANGSTON AVE SW,1701,LANGSTON ,AVE,SW
3/16/2020,CC-2020-01511,Code Complaint,Building caving in beyond repair,"1701 RALPH D ABERNATHY BLVD SW, ATLANTA GA 00000",Complied,Property Maintenance,1701 RALPH D ABERNATHY BLVD SW,1701,RALPH D ABERNATHY ,BLVD,SW
12/21/2020,CC-2020-06315,Code Complaint,Overgrowth : Peeling Paint,"1704 DERRY AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1704 DERRY AVE SW,1704,DERRY ,AVE,SW
11/20/2020,CC-2020-05903,Code Complaint,"Junk, Trash and Debris on the side of the house","1704 MELROSE DR SW, ATLANTA GA 30310",Complied,Property Maintenance,1704 MELROSE DR SW,1704,MELROSE ,DR,SW
2/24/2020,CC-2020-01131,Code Complaint,JTD/Tree limbs and appliances in the front yard...NHibbler,"1705 LANIER DR SW, ATLANTA GA 30310",Citation to Clerical,Property Maintenance,1705 LANIER DR SW,1705,LANIER ,DR,SW
10/6/2020,CC-2020-05043,Code Complaint,Parking on grass; outside storage- PER TJ ENGLISH-EDAVIS,"1705 MARY GEORGE AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1705 MARY GEORGE AVE NW,1705,MARY GEORGE ,AVE,NW
2/15/2021,CC-2021-00581,Code Complaint,Excessive overgrowth / Debris on the premises in the rear.,"1705 SANDTOWN RD SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1705 SANDTOWN RD SW,1705,SANDTOWN ,RD,SW
3/6/2020,CC-2020-01357,Code Complaint,"Flooding in the Basement,and Interior Structural damage","1706 BRAEBURN DR SE, ATLANTA GA 30316",Complied,Highly Hazardous,1706 BRAEBURN DR SE,1706,BRAEBURN ,DR,SE
1/28/2021,CC-2021-00371,Code Complaint,Dead trees are hazard to neighboring property,"1708 BEECHWOOD BLVD SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1708 BEECHWOOD BLVD SW,1708,BEECHWOOD ,BLVD,SW
11/20/2020,CC-2020-05913,Code Complaint,The customer advised this property has junks cars with flat tires and lot junk on top of the cars as well,"1708 MELROSE DR SW, ATLANTA GA 30310",Complied,Property Maintenance,1708 MELROSE DR SW,1708,MELROSE ,DR,SW
6/19/2020,CC-2020-02918,Code Complaint,vacant/ open/over growth,"1708 RICHLAND RD SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1708 RICHLAND RD SW,1708,RICHLAND ,RD,SW
3/16/2021,CC-2021-01261,Code Complaint,THE CALLER WANTED TO REPORT A VEHICLE ON LWN,"1709 LAURENS DR SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1709 LAURENS DR SW,1709,LAURENS ,DR,SW
1/7/2020,CC-2020-00087,Code Complaint,Parking on grass-non weather surface,"1710 CAHOON ST SW, ATLANTA GA 30310",Complied,Property Maintenance,1710 CAHOON ST SW,1710,CAHOON ,ST,SW
12/11/2020,CC-2020-06193,Code Complaint,junk trash and debris front this home form tree branches,"1711 WESTHAVEN DR SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1711 WESTHAVEN DR SW,1711,WESTHAVEN ,DR,SW
7/17/2020,CC-2020-03400,Code Complaint,vacant property with overgrowth all over the yard.,"1712 WESTHAVEN DR SW, ATLANTA GA 30311",Notice Mailed,Highly Hazardous,1712 WESTHAVEN DR SW,1712,WESTHAVEN ,DR,SW
8/19/2020,CC-2020-04108,Code Complaint,burnt/trash /debris,"1713 LAKEWOOD AVE SE, ATLANTA GA 30315",Complied,Highly Hazardous,1713 LAKEWOOD AVE SE,1713,LAKEWOOD ,AVE,SE
7/1/2020,CC-2020-03128,Code Complaint,"Citizen calling to report an issue for overgrowth at the back of the property, junk trash, pealing paint on the home and junk vehicle. tt.","1715 DERRY AVE SW, ATLANTA GA 30310",Notice Mailed,Property Maintenance,1715 DERRY AVE SW,1715,DERRY ,AVE,SW
3/5/2021,CC-2021-01033,Code Complaint,"Case created due to CC-2019-05512 being closed (new ownership). *Junk, Trash & Debris*Overgrowth","1716 BROWNING ST SW, ATLANTA GA 30314",Refer to Staff Research,Property Maintenance,1716 BROWNING ST SW,1716,BROWNING ,ST,SW
2/12/2020,CC-2020-00906,Code Complaint,Collapsed Roof / Exterior Structure Damages / Open & Vacant,"1717 LAKEWOOD AVE SE, ATLANTA GA 30315",Demo Order,Property Maintenance,1717 LAKEWOOD AVE SE,1717,LAKEWOOD ,AVE,SE
8/12/2020,CC-2020-03946,Code Complaint,"Overgrowth/ Junk, Trash & Debris","1718 ALMA ST NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1718 ALMA ST NW,1718,ALMA ,ST,NW
1/28/2020,CC-2020-00526,Code Complaint,Overgrowth/ High weeds,"1718 THOMS DR NW, ATLANTA GA 30318",No Violation Found,Property Maintenance,1718 THOMS DR NW,1718,THOMS ,DR,NW
2/14/2020,CC-2020-00973,Code Complaint,Open & Vacant / Burnt Structure,"1719 LAKEWOOD AVE SE, ATLANTA GA 30315",Demo Order,Highly Hazardous,1719 LAKEWOOD AVE SE,1719,LAKEWOOD ,AVE,SE
9/14/2020,CC-2020-04629,Code Complaint,15 cars parked on the driveway,"1720 AVON AVE SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1720 AVON AVE SW,1720,AVON ,AVE,SW
3/2/2021,CC-2021-00928,Code Complaint,"Open & Vacant / Overgrowth /Junk, Trash & Debris","1720 RICHMOND AVE SE, ATLANTA GA 30315",Notice Mailed,Highly Hazardous,1720 RICHMOND AVE SE,1720,RICHMOND ,AVE,SE
8/7/2020,CC-2020-03848,Code Complaint,overgrowth and junk trash on this property,"1720 WESTHAVEN DR SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1720 WESTHAVEN DR SW,1720,WESTHAVEN ,DR,SW
2/3/2020,CC-2020-00659,Code Complaint,JV ( Storage pod) / Parking on grass,"1721 BEECHER ST SW, ATLANTA GA 30310",Court Complied,Property Maintenance,1721 BEECHER ST SW,1721,BEECHER ,ST,SW
5/5/2020,CC-2020-02122,Code Complaint,overgrowth; house appears to be occupied,"1721 SOUTH GORDON ST SW, ATLANTA GA 30310",Complied,Property Maintenance,1721 SOUTH GORDON ST SW,1721,SOUTH GORDON ,ST,SW
1/22/2020,CC-2020-00398,Code Complaint,Junk Vehicle Parked on the grass PER V. JETER-EDAVIS,"1722 CAHOON ST SW, ATLANTA GA 30310",Complied,Property Maintenance,1722 CAHOON ST SW,1722,CAHOON ,ST,SW
11/30/2020,CC-2020-05989,Code Complaint,Overflowing dumpster next to building; trash in parking; trash behind the building,"1722 CAMPBELLTON RD SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1722 CAMPBELLTON RD SW,1722,CAMPBELLTON ,RD,SW
12/21/2020,CC-2020-06309,Code Complaint,called in to report this property has been condemned and would like for the property to be checked on,"1722 HARBIN RD SW, ATLANTA GA 30311",Closed,Highly Hazardous,1722 HARBIN RD SW,1722,HARBIN ,RD,SW
2/15/2021,CC-2021-00573,Code Complaint,Report of overflowing trash on the property near the dumpster (Family Dollar),"1723 LAKEWOOD AVE SE, ATLANTA GA 30315",Notice Mailed,Property Maintenance,1723 LAKEWOOD AVE SE,1723,LAKEWOOD ,AVE,SE
9/28/2020,CC-2020-04922,Code Complaint,"Vacant Lot / Overgrowth / Junk, Trash & Debris / Junk Tires","1723 LAKEWOOD AVE SE, ATLANTA GA 30315",Closed,Property Maintenance,1723 LAKEWOOD AVE SE,1723,LAKEWOOD ,AVE,SE
5/20/2020,CC-2020-02365,Code Complaint,yard overgrown,"1724 DERRY AVE SW, ATLANTA GA 30310",Complied,Property Maintenance,1724 DERRY AVE SW,1724,DERRY ,AVE,SW
4/27/2020,CC-2020-02002,Code Complaint,"over growth of grass on island,advised the equipment says att@t","1725 MARIETTA RD NW, ATLANTA GA 30318",No Violation Found,Property Maintenance,1725 MARIETTA RD NW,1725,MARIETTA ,RD,NW
9/23/2020,CC-2020-04830,Code Complaint,Overgrowth of grass in front and back,"1725 MARY GEORGE AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1725 MARY GEORGE AVE NW,1725,MARY GEORGE ,AVE,NW
1/22/2020,CC-2020-00400,Code Complaint,PARKING ON GRASS PER V. JETER-EDAVIS,"1726 CAHOON ST SW, ATLANTA GA 30310",Complied,Property Maintenance,1726 CAHOON ST SW,1726,CAHOON ,ST,SW
3/5/2021,CC-2021-01035,Code Complaint,Large tree down since November 2020 / Damaged Door.,"1727 RICHLAND RD SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1727 RICHLAND RD SW,1727,RICHLAND ,RD,SW
3/5/2021,CC-2021-01034,Code Complaint,Debris / Overgrowth / Deteriorated Fascia / etc.,"1728 RICHLAND RD SW, ATLANTA GA 30311",Assigned to Officer,Property Maintenance,1728 RICHLAND RD SW,1728,RICHLAND ,RD,SW
6/10/2020,CC-2020-02734,Code Complaint,"JUNK TRASH DEBRIS, PARKING ON GRASS-EDAVIS","1729 BEECHWOOD BLVD SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1729 BEECHWOOD BLVD SW,1729,BEECHWOOD ,BLVD,SW
6/23/2020,CC-2020-02957,Code Complaint,Trash all over the front yard,"1729 LANGSTON AVE SW, ATLANTA GA 30310",Complied,Property Maintenance,1729 LANGSTON AVE SW,1729,LANGSTON ,AVE,SW
3/4/2021,CC-2021-01008,Code Complaint,"Case created due to CC-2019-05090 being closed (new ownership). *Junk, Trash & Debris (Rear)*Overgrowth (Rear)*Rodent and Insect Infestation","1731 LISBON DR SW, ATLANTA GA 30310",Complied,Property Maintenance,1731 LISBON DR SW,1731,LISBON ,DR,SW
5/14/2020,CC-2020-02276,Code Complaint,"junk trash and illegal dumping, furniture, broken glass, tires","1731 MADRONA ST NW, ATLANTA GA 30318",Complied,Highly Hazardous,1731 MADRONA ST NW,1731,MADRONA ,ST,NW
2/24/2020,CC-2020-01132,Code Complaint,mrs nichols called and wanted to report that leaves are in the street and it is creating a mud puddle in front of her driveway due to all the leaves,"1731 NORTH OLYMPIAN WAY SW, ATLANTA GA 30310",No Violation Found,Property Maintenance,1731 NORTH OLYMPIAN WAY SW,1731,NORTH OLYMPIAN ,WAY,SW
2/19/2020,CC-2020-01042,Code Complaint,Property has no address number,"1732 BEECHWOOD BLVD SW, ATLANTA GA 30311",No Violation Found,Property Maintenance,1732 BEECHWOOD BLVD SW,1732,BEECHWOOD ,BLVD,SW
6/8/2020,CC-2020-02678,Code Complaint,junk trash and debris in front of property,"1734 HADLOCK ST SW, ATLANTA GA 30311",Notice Mailed,Property Maintenance,1734 HADLOCK ST SW,1734,HADLOCK ,ST,SW
3/16/2020,CC-2020-01506,Code Complaint,"Alisha Thomas called to report code enforcement violationssewer back up, private issue, Landlord will not address","1735 SOUTH ALVARADO TER SW, ATLANTA GA 30311",Unable to Gain Entry,Highly Hazardous,1735 SOUTH ALVARADO TER SW,1735,SOUTH ALVARADO ,TER,SW
10/7/2020,CC-2020-05078,Code Complaint,"piles of bricks, tires, wood dumped on the driveway at this location.","1736 CLIFTON WAY SE, ATLANTA GA 30316",Notice Mailed,Property Maintenance,1736 CLIFTON WAY SE,1736,CLIFTON ,WAY,SE
11/23/2020,CC-2020-05940,Code Complaint,Rodent Infestation,"1738 EVANS DR SW, ATLANTA GA 30310",Complied,Property Maintenance,1738 EVANS DR SW,1738,EVANS ,DR,SW
4/6/2020,CC-2020-01721,Code Complaint,Junk in yard including trailer which someone is living in.,"1738 RIDGEWAY AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1738 RIDGEWAY AVE NW,1738,RIDGEWAY ,AVE,NW
1/15/2020,CC-2020-00314,Code Complaint,"burnt structure ,abandoned vehicle ,junk and debris","1739 CAHOON ST SW, ATLANTA GA 30310",Citation Mailed to Sheriff,Property Maintenance,1739 CAHOON ST SW,1739,CAHOON ,ST,SW
5/6/2020,CC-2020-02149,Code Complaint,"junk trash and debris, overgrowth / CLBurdin","1739 DEFOOR AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1739 DEFOOR AVE NW,1739,DEFOOR ,AVE,NW
6/25/2020,CC-2020-03030,Code Complaint,"open and vacant, severe overgrowth","1739 DELOWE DR SW, ATLANTA GA 30311",Citation Initiated,Highly Hazardous,1739 DELOWE DR SW,1739,DELOWE ,DR,SW
1/22/2020,CC-2020-00436,Code Complaint,Open dumpster and overflowing trash and mattress.,"1740 CHESHIRE BRIDGE RD NE, ATLANTA GA 30324",Complied,Property Maintenance,1740 CHESHIRE BRIDGE RD NE,1740,CHESHIRE BRIDGE ,RD,NE
9/23/2020,CC-2020-04840,Code Complaint,mold in her apt...she stated that there is water sitting in her house..the drainage is not working properly,"1741 SOUTH GORDON ST SW, ATLANTA GA 30310",Unable to Gain Entry,Highly Hazardous,1741 SOUTH GORDON ST SW,1741,SOUTH GORDON ,ST,SW
10/8/2020,CC-2020-05091,Code Complaint,Vacant lot with overgrowth and debris-PER TJ ENGLISH-EDAVIS,"1744 MARY GEORGE AVE NW, ATLANTA GA 30318",Complied,Property Maintenance,1744 MARY GEORGE AVE NW,1744,MARY GEORGE ,AVE,NW
1/6/2021,CC-2021-00042,Code Complaint,"Vacant Lot, Parked Trailer leaking raw sewage.YM","1744 WARREN CT NW, ATLANTA GA 30318",Notice Mailed,Property Maintenance,1744 WARREN CT NW,1744,WARREN ,CT,NW
7/14/2020,VR-2020-00204,Property Registration,VACANT PROPERTY REGIISTRATION,"1745 PIPER CIR SE, ATLANTA GA 30316",Notified,VACANT PROPERTY REGISTRATION,1745 PIPER CIR SE,1745,PIPER ,CIR,SE
