4611,FORBES AVE,5/30/2017,O-1011888,Abated,,UCC 403.45 - Inspections,at property,A final balance report is required to complete permit 16-m-00086.,0052N00250000000,North Oakland,8,4,40400,3,4,4,9-Feb,-79.9480891,40.44467847
909,S NEGLEY AVE,5/30/2017,O-990651,Abated,,2003 IPMC 302.3 Sidewalks and driveways,Sidewalk,Sidewalk shall be maitained in good repair and free from hazardous materials. Obtain permit at 200 Ross St. 3rd Floor to repair lifted sidewalk.,0085A00306000000,Shadyside,8,7,70600,2,7,4,11-Mar,-79.93001624,40.4509551
2217,VODELI ST,5/30/2017,O-964430,Violations Found,,2003 IPMC 302.4 Weeds,ALL EXTERIOR PROPERTY MUST BE FREE FROM WEEDS IN EXCESS OF 10 INCHES,CUT AND REMOVE OVERGROWTH THROUGHOUT PROPERTY,0062B00050000000,Beechview,4,19,192000,5,19,6,28-Apr,-80.02780551,40.4033142
618,HAZELWOOD AVE,5/30/2017,O-856341,Abated,,2003 IPMC 302.4 Weeds :: 2003 IPMC 307.1 Accumulation of rubbish or garbage :: 2003 IPMC 302.8 Motor vehicles :: 2003 IPMC 301.3 Vacant structures and land,Overgrown grass & weeds in excess of 10 inches. :: Rubbish & garbage throughout property. :: Illegal/junk vehicles :: Vacant structures & land,"All property shall be maintained free from any grass & weeds in excess of 10 inches.Cut & clean overgrowth. :: All property shall be maintained free from any accumulation of rubbish & garbage.Remove all rubbish & garbage. :: All motor vehicles shall be in a proper state of repair & have a current state license and registration.Remove illegal/junk vehicles. :: All vacant structures & land shall be maintained in a clean, safe, secure & sanitary manner.Cut & clean property & remove illegal/junk vehicles.",0055M00033000000,Hazelwood,5,15,562300,3,15,4,12-Feb,-79.93601242,40.41826025
527,N FAIRMOUNT ST,5/30/2017,O-1013756,Abated,,2003 IPMC 302.4 Weeds,overgrown property,along sidewalk needs to be cut & bush needs to be cut back from sidewalk,0083E00028000000,Garfield,9,11,111400,2,11,5,4-Mar,-79.93250271,40.46922462
128,CHARLES ST,5/30/2017,O-971135,Violations Found,,2003 IPMC 307.1 Accumulation of rubbish or garbage :: City Code 614.02 OUTDOOR STORAGE OF FURNITURE,Rubbish & garbage throughout property & porch. :: Upholstered furniture on porch.,All property shall be maintained free from any accumulation or rubbish & garbage.Remove all rubbish & garbage. :: Upholstered furniture not permitted on porch or yard.Remove upholstered furniture from porch.,0014L00214000000,Knoxville,3,30,300100,4,30,3,6-Apr,-79.98943539,40.41640317
111,CARRINGTON ST,5/30/2017,O-977013,Violations Found,,2003 IPMC 108.1.1 Unsafe Structure :: 2003 IPMC 108.1.1 Unsafe Structure,"108.1.1 An unsafe structure is one that is found to be dangerous to the life, health, property or safety of the public or the occupants of the structu :: This Structure is condemned and must be made safe. condemned on 7-23-1992",Must obtain building permit to remove violations. :: Must obtain building permit to remove violations.,0023F00200000000,Central Northside,6,25,250300,1,25,1,21-Jan,-80.00868708,40.4588692
0,PENNSYLVANIA AVE,5/30/2017,O-1002354,Abated,,City Code 922.02 - Occupancy Permits,INSIDE OF STRUCTURE,922.02 Occupancy Permits. Remove/ ADD  to parcel apply for occupancy permit at 3rd floor 200 Ross St. Pittsburgh PA 15219.  Refer to .www.pittsburghpa.gov for application requirements.,0022S00324000000,Central Northside,1,22,220600,1,22,1,7-Jan,-80.018773,40.45472045
1615,SPRING GARDEN AVE,5/30/2017,O-922148,Violations Found,,2003 IPMC 302.7 Accessory structures :: 2003 IPMC 304.6 Exterior walls,Wooden retaining wall. :: Exterior wall of plywood.,"302.7 Accessory structures, including fences and walls, shall be maintained structurally sound and in good repair. Make repairs to wood retaining wall as it about to fall. :: 304.6 Exterior walls shall be maintained weatherproof and properly surface coated to prevent deterioration.  Paint plywood on exterior wall to prevent detrioration.",0047M00162000000,Spring Garden,1,26,241200,1,26,1,11-Jan,-79.98493111,40.4665944
2903,CALIFORNIA AVE,5/30/2017,O-846569,Violations Found,,"2003 IPMC 302.3 Sidewalks and driveways :: 2003 IPMC 304.3 Premises identification :: 2003 IPMC 304.6 Exterior walls :: 2003 IPMC 304.13 Window, skylight and door frames :: 2003 IPMC 304.13 Window, skylight and door frames :: 2003 IPMC 304.12 Handrails and guards :: City Code 614.02 OUTDOOR STORAGE OF FURNITURE",Front sidewalk in need of concrete repairs. :: No premise identification for 2903 :: Exterior walls throughout property missing siding.  Front and rear of property. :: 2nd floor window at the front of the property. :: Front door frame in need of repair. :: Rear porch missing gaurds.  Install gaurds. :: Remove furniture from front porch.,"302.3  All sidewalks shall be kept in a propper state of repair and maintained free from hazardous conditions. :: 304.3  Premise Identification.  Buildings shall have approved numbers placed in a position to be plainly legible and visible from the street or road fronting the property. :: 304.6  Exterior waqlls shall be free from holes, breaks, loose and rotting materials, and maintained weatherproof and properly surface coated to prevent deterioration. :: 304.13 Every window, and window frame shall be kept in sound condition, good repair and weather tight. :: 304.13  Door frames need to be kept in sound condition, good repqair and weather tight. :: 304.12  Every handrail and gaurd shall be firmly fastened and capable of supporting normally imposed loads and shall be maintained in good condition. :: 614.02  Furniture cannot be stored on or outside of property.  Remove furniture from the front porch.",0044D00228000000,Marshall-Shadeland,1,27,271500,1,27,1,14-Jan,-80.03627171,40.47010698
1360,PRESTON ST,5/30/2017,O-1012430,Abated,,2003 IPMC 307.1 Accumulation of rubbish or garbage,SIDE OF STRUCTURE,"307.1  All exterior property and premises, and the interior of any structure, shall be free from any accumulation of rubbish and garbage. REMOVE DOORS OFF REFRIGERATOR/ OR REMOVE FROM PROPERTY",0040L00348000000,Westwood,2,28,563100,5,28,6,18-Jan,-80.05424019,40.43636368
405,E OHIO ST,5/30/2017,O-1023617,Abated,,2003 IFC 107.2.1 Test and inspection records :: 2003 IFC 107.2.1 Test and inspection records,LEARNING CENTER 409 E OHIO STREET :: LEARNING CENTER 409 E OHIO STREET,Failure to maintain annual fire alarm inspection records.Action Required: Provide current third party fire alarm inspection report :: Failure to maintain annual automatic sprinkler system inspection records.Action Required: Provide current third party sprinkler system inspection report,0023S00119000000,East Allegheny,1,23,563200,1,23,1,6-Jan,-80.00119602,40.45316888
1350,MONTEZUMA ST,5/30/2017,O-1013573,Abated,,2003 IPMC 302.4 Weeds,overgrown property,property needs to be cut & cleaned,0173E00147000000,Lincoln-Lemington-Belmar,9,12,120300,2,12,5,15-Mar,-79.89856854,40.46838718
2300,SALISBURY ST,5/30/2017,O-1032345,Abated,,2003 IPMC 307.1 Accumulation of rubbish or garbage,"Rubbish, piles of carpet, etc. on property.",All property shall be maintained free from any accumulation or rubbish & garbage.Remove all rubbish & garbage.,0013G00398000000,South Side Slopes,3,16,160800,4,16,3,22-Apr,-79.97415165,40.41876029
6630,BRAINARD ST,5/26/2017,O-1012716,Abated,,2003 IPMC 302.4 Weeds :: 2003 IPMC 301.3 Vacant structures and land,overgrown property :: overgrown property,property needs to be cut & cleaned :: property needs to be cut & cleaned,0124H00310000000,Lincoln-Lemington-Belmar,9,12,120300,2,12,5,15-Mar,-79.90004558,40.46743274
1417,METHYL ST,5/26/2017,O-1012568,Abated,,2003 IPMC 302.4 Weeds,ALL EXTERIOR PROPERTY MUST BE CLEAN ANS FREE FROM OVERGROWTH,CUT AND REMOVE OVERGROWTH FROM PROPERTY,0035B00219000000,Beechview,4,19,191600,5,19,6,28-Apr,-80.02553045,40.41356419
3124,WADLOW ST,5/26/2017,O-1020579,Abated,,2003 IPMC 302.4 Weeds :: 2003 IPMC 307.1 Accumulation of rubbish or garbage :: 2003 IPMC 301.3 Vacant structures and land,302.4  overgrowth located along fence area :: 307.1  accumulation of rubbish/dibris [wood] located in front of property along fence :: 301.3  overgrowth/rubbish/dibris located along fence area,all overgrown weeds/grass must be cut and removed :: all rubbish/dibris must be cleaned and removed :: all overgrown property/land must be properly cut and cleaned,0076N00330000000,Marshall-Shadeland,1,27,271500,1,27,1,14-Jan,-80.02986649,40.47427434
6826,LYRIC ST,5/26/2017,O-1012508,Violations Found,,City Code 925.06 - Setbacks :: 2003 IPMC 108.2 Closing of vacant structures :: 2003 IPMC 301.3 Vacant structures and land :: 2003 IPMC 302.4 Weeds :: 2003 IPMC 302.7 Accessory structures :: 2003 IPMC 304.3 Premises identification :: 2003 IPMC 304.7 Roofs and drainage :: 2003 IPMC 307.1 Accumulation of rubbish or garbage,"Front hedge over 4 ft, Cut and maintain to 4ft or below :: Secure property. If city does the property will be liened :: Cut, Clear and clean property. if city does the property will be liened :: cut and clear all overgrowth :: Garage in disrepair. Repair/Replace or remove garage with permits :: Proper house Number can not be seen from the street. Display proper House number with contrast and min 4"" tall :: Rear roof, front Box gutter in disrepair/missing. Repair/replace with permits :: Remove all Rubbish, Garbage and debris from throughout property and into alley","925.06.A.2 Hedges maintained at a height of not more than four (4) feet above the ground level adjacent thereto; :: 108.2 Closing of vacant structures. If the structure is vacant and unfit for human habitation and occupancy, and is not in danger of structural collapse, the code official is authorized to post a plac :: 301.3 Vacant structures and land. All vacant structures and premises thereof or vacant land shall be maintained in a clean, safe, secure and sanitary condition as provided herein so as not to cause a :: 302.4 Weeds.  All premises and exterior property shall be maintained free from weeds or plant growth in excess of (10inches). All noxious weeds shall be prohibited. :: 302.7 Accessory structures.  All accessory structures, including detached garages, fences and walls, shall be maintained structurally sound and in good repair. :: 304.3 Premises identification. [F] Buildings shall have approved address numbers placed in a position to be plainly legible and visible from the street or road fronting the property. These numbers sha :: 304.7 Roofs and drainage.  The roof and flashing shall be sound, tight and not have defects that admit rain. Roof drainage shall be adequate to prevent dampness or deterioration in the walls or interi :: 307.1 Accumulation of rubbish or garbage. All exterior property and premises, and the interior of every structure, shall be free from any accumulation of rubbish or garbage.",0124S00136000000,Homewood West,9,12,120700,2,12,5,18-Mar,-79.90268564,40.46286987
3118,AVALON ST,5/26/2017,O-1025653,Abated,,2003 IPMC 302.4 Weeds,FRONT OF PROPERTY,OVERGROWTH.  ALL EXTERIOR PROPERTY AND PREMISES SHALL BE FREE FROM OVERGROWTH.,0027F00037000000,Terrace Village,6,5,51000,3,5,2,22-Feb,-79.96138297,40.44825912
7305,FLEURY WAY,5/26/2017,O-999186,Violations Found,,2003 IPMC 302.4 Weeds :: 2003 IPMC 307.1 Accumulation of rubbish or garbage,overgrowth thru-out property :: rubbish scattered thru-out lot,premises must be free of overgrowth and grass over 10 inches :: lots must be free of rubbish and garbage,0174K00400000000,Homewood South,9,13,130300,2,13,5,17-Mar,-79.8942009,40.45536599
1840,DAGMAR AVE,5/26/2017,O-1013716,Abated,,2003 IPMC 302.4 Weeds,ALL EXTERIOR PROPERTY MUST BE CLEAN AND FREE FROM OVERGROWTH,CUT AND REMOVE OVERGROWTH FROM THROUGHOUT PROPERTY,0035R00181000000,Beechview,4,19,192000,5,19,6,28-Apr,-80.02280049,40.40628768
5538,CAMELIA ST,5/26/2017,O-1012586,Violations Found,,City Code 925.06 - Setbacks :: 2003 IPMC 108.2 Closing of vacant structures :: 2003 IPMC 301.3 Vacant structures and land,"Hedge over 4 ft cut to below 4 ft :: Secure property :: Cut, clear and clean property","925.06.A.2 Hedge maintained at a height of not more than four (4) feet above the ground level adjacent thereto; :: 108.2 Closing of vacant structures. If the structure is vacant and unfit for human habitation and occupancy, and is not in danger of structural collapse, the code official is authorized to post a plac :: 301.3 Vacant structures and land. All vacant structures and premises thereof or vacant land shall be maintained in a clean, safe, secure and sanitary condition as provided herein so as not to cause a",0081B00070000000,Stanton Heights,7,10,101800,2,10,5,5-Mar,-79.94446573,40.48090284
1331,OAKDENE ST,5/26/2017,O-1011882,Violations Found,,"2003 IPMC 108.2 Closing of vacant structures :: 2003 IPMC 301.3 Vacant structures and land :: 2003 IPMC 302.3 Sidewalks and driveways :: 2003 IPMC 302.7 Accessory structures :: 2003 IPMC 304.13 Window, skylight and door frames :: 2003 IPMC 304.7 Roofs and drainage :: 2003 IPMC 304.9 Overhang extensions :: 2003 IPMC 307.1 Accumulation of rubbish or garbage","Secure property, If city does the property will be Liened :: Cut, clear and clean property if city does the property will be liened :: Front sidewalk blocked by Overgrowth, Front steps in disrepair. Cut, clear clean and repair :: Garage in disrepair, unsecuredand  full of trash. Repair and secure or remove all :: Busted/missing windows and doors repair, replace or board up with permits :: Roof, Gutters and downspouts fire damaged and in disrepair. Repair/Replace with permits :: Rear awning hanging, Repair/replace or Remove :: Remove all rubbish, Garbage and debris from throughout property","108.2 Closing of vacant structures. If the structure is vacant and unfit for human habitation and occupancy, and is not in danger of structural collapse, the code official is authorized to post a plac :: 301.3 Vacant structures and land. All vacant structures and premises thereof or vacant land shall be maintained in a clean, safe, secure and sanitary condition as provided herein so as not to cause a :: 302.3 Sidewalks and driveways.  All sidewalks, walkways, stairs, driveways, parking spaces and similar areas shall be kept in a proper state of repair, and maintained free from hazardous conditions. :: 302.7 Accessory structures.  All accessory structures, including detached garages, fences and walls, shall be maintained structurally sound and in good repair. :: 304.13 Window, skylight and door frames. Every window, skylight, door and frame shall be kept in sound condition, good repair and weather tight. :: 304.7 Roofs and drainage.  The roof and flashing shall be sound, tight and not have defects that admit rain. Roof drainage shall be adequate to prevent dampness or deterioration in the walls or interi :: 304.9 Overhang extensions. All overhang extensions shall be maintained in good repair and be properly anchored so as to be kept in a sound condition. When required, all exposed surfaces of metal or wo :: 307.1 Accumulation of rubbish or garbage. All exterior property and premises, and the interior of every structure, shall be free from any accumulation of rubbish or garbage.",0173P00065000000,Lincoln-Lemington-Belmar,9,12,561900,2,12,5,18-Mar,-79.89110932,40.46285244
0,ELLA ST,5/26/2017,O-1013330,Voided,,City Code 922.02 - Occupancy Permits,Parking,Permit is required for parking pad. Obtain permit for parking lot installed.,0026C00243000000,Bloomfield,7,8,80200,2,8,5,1-Mar,-79.95410576,40.46070732
1621,CONCORDIA ST,5/26/2017,O-1012393,Abated,,2003 IPMC 307.1 Accumulation of rubbish or garbage :: 2003 IPMC 302.4 Weeds,Accumulation of Rubbish or Garbage throughout the property :: Overgrown Weeds or Grass and debris throughout the property,Property must be clean of all Rubbish or Garbage Remove all rubbish and garbage :: All premises and exterior shall be maintain free from weeds or grass in excess of 10 inchesCut overgrowth and clean up the debris,0060G00226000000,Carrick,4,29,290200,4,29,3,12-Apr,-79.98705529,40.39939688
1800,PIKE ST,5/26/2017,O-990567,Abated,,2003 IPMC 302.3 Sidewalks and driveways,FRONT OF PROPERTY,SIDEWALK NEEDS REPAIRED.  ALL SIDEWALKS AND SIMILAR ARES SHALL BE KEPT IN A PROPER STATE OF REPAIR AND MAINTAINED FREE FROM HAZARDOUS CONDITIONS.,0009D00038000000,Strip District,7,2,20300,6,2,2,3-Feb,-79.98538272,40.45094016
130,E AGNEW AVE,5/26/2017,O-1022710,Abated,,2003 IPMC 302.4 Weeds,Overgrown Weeds or Grass throughout property,All premises and exterior shall be maintain free from weeds or grass in excess of 10 inchesCut overgrowth,0060S00241000000,Carrick,4,29,290200,4,29,3,12-Apr,-79.98490758,40.39545799
3461,MILWAUKEE ST,5/26/2017,O-1023229,Abated,,2003 IPMC 302.4 Weeds :: 2003 IPMC 301.3 Vacant structures and land,THROUGHOUT VACANT PROPERTY :: THROUGHOUT VACANT PROPERTY,"OVERGROWN WEEDS.  ALL EXTERIOR PROPERTY AND PREMISES SHALL BE MAINTAINED FREE FROM OVERGROWN WEEDS. :: OVERGROWN WEEDS.. ALL VACANT STRUCTURES AND LAND SHALL BE MAINTAINED CLEAN, SAFE, SECURED AND SANITARY.",0026K00329000000,Upper Hill,6,5,50600,3,5,2,22-Feb,-79.95977923,40.45565067
318,W BURGESS ST,5/26/2017,O-1012400,Violations Found,,2003 IPMC 302.3 Sidewalks and driveways :: 2003 IPMC 301.3 Vacant structures and land,"302.3  section of front sidewalk broken, and spalled :: 301.3  overgrowth/dibris",all sidewalks must be properly repaired or replaced :: all overgrown property/land must be properly cut and cleaned,0046J00236000000,Perry South,6,26,261400,1,26,1,12-Jan,-80.01413584,40.46631739
139,HAWTHORNE CT,5/26/2017,O-1020345,Abated,,2003 IPMC 302.4 Weeds :: 2003 IPMC 301.3 Vacant structures and land,overgrown property :: overgrown property,property needs to be cut & cleaned :: property needs to be cut & cleaned,0120H00203000000,Stanton Heights,7,10,101800,2,10,5,7-Mar,-79.93353361,40.48766762
1611,WESTMONT AVE,5/26/2017,O-1012997,Abated,,2003 IPMC 302.4 Weeds :: 2003 IPMC 304.8 Decorative features,Overgrown Weeds or Grass throughout property :: Front Fascia / Soffit  is missing,All premises and exterior shall be maintain free from weeds or grass in excess of 10 inchesCut overgrowth :: Decorative features shall be maintained in good repair with proper anchorage and ina safe condition. Repair Soffit / Fascia,0060G00104000000,Carrick,4,29,290100,4,29,3,23-Apr,-79.99016255,40.39957347
633,HOLLACE ST,5/25/2017,O-766599,Violations Found,,"2003 IPMC 301.3 Vacant structures and land :: 2003 IPMC 304.10 Stairways, decks, porches and balconies :: 2003 IPMC 304.7 Roofs and drainage :: 2003 IPMC 302.4 Weeds :: 2003 IPMC 307.1 Accumulation of rubbish or garbage",Structure :: Front of structure :: Structure :: Throughout Property :: Throughout Property,Structure is open and vacant. Board up structure. :: Porch is deteriorating. Repair porch. :: Gutters are clogged. Unclog and repair gutters. :: There are overgrown weeds located on the property. Cut overgrown weeds. :: Rubbish and garbage are located on the property. Clean up debris.,0010D00257000000,Middle Hill,6,5,50100,3,5,2,5-Feb,-79.96812142,40.45070589
920,BERKSHIRE AVE,5/25/2017,O-1021448,Abated,,2003 IPMC 301.3 Vacant structures and land,"ALL VACANT STRUCTURES AND PREMISES MUST BE MAINTAINED IN A CLEAN,SAFE AND SANITARY CONDITION",PROPERTY MUST BE CUT AND CLEANED,0097H00152000000,Brookline,4,19,191800,4,19,6,26-Apr,-80.01945727,40.39181361
747,SHAWNEE ST,5/25/2017,O-1029645,Abated,,2003 IPMC 307.1 Accumulation of rubbish or garbage,ON VACANT PROPERTY,OLD CARPETDISPOSE OF.  ALL EXTERIOR PROPERTY SHALL BE MAINTAINED FREE OF ACCUMULATION OF RUBBISH.,0027B00366000000,Upper Hill,6,5,50600,3,5,2,22-Feb,-79.96167071,40.45131326
