TCE190358,  VCN,  01/22/2019,1417 WOODGATE WAY,Parcel ID 111790 C0050,Private Property Code Enforcement,Exterior Structure,
TCE15-3507,COMP-FINE,5/21/2019,1501 WILLOW WICK DR,Parcel ID 111790 L0100,Private Property Code Enforcement,,
TCE182223,  PENDING,    06/08/2018,2606 THOMASVILLE RD,Parcel ID 111960 B0140,Building Code Enforcement,Accessory Structures,
TCE09-3620,COMP-FINE,5/21/2019,1547 COOMBS DR,Parcel ID 112017 A0030,Private Property Code Enforcement,,
TCE183597, COMP-FINE,8/23/2018,1817 BROWN ST,Parcel ID 112025 D0050,Private Property Code Enforcement,,
TCE10-5265,CB-FINE,5/21/2019,546 TEAL LN,Parcel ID 112036 A0231,Private Property Code Enforcement,,
TCE182049,  VCN,  05/30/2018,1875 CAPITAL CIR NE,Parcel ID 112105 E0031,Private Property Code Enforcement,,
TCE190482,  CB-FINE,1/29/2019,1725 CAPITAL CIR NE,Parcel ID 112145  0002,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE16-1278,CB-FINE,5/21/2019,2016 RAIN VALLEY CT,Parcel ID 1122150000150,Private Property Code Enforcement,,
TCE16-2798,CB-FINE,5/21/2019,1375 DEVONSHIRE DR,Parcel ID 112505  D0030,Private Property Code Enforcement,,
TCE190445,  APPROVED, 01/25/2019,3680 WEEMS RD,Parcel ID 1127202150000,Stormwater Code Enforcement,,
TCE190447,  APPROVED, 01/25/2019,3666 WEEMS RD,Parcel ID 1127202410000,Stormwater Code Enforcement,Private Property Code Enforcement,Operation and Maintenance of SWMF
TCE10-1974,COMP-FINE,5/21/2019,1694 JAYDELL CIR,Parcel ID 1128200580000,Private Property Code Enforcement,,
TCE183563,  CB-FINE,8/22/2018,763 VIOLET ST,Parcel ID 112883 F0210,Private Property Code Enforcement,,
TCE181125,  CB-FINE,3/30/2018,1113 BUCKINGHAM DR,Parcel ID 112980  B0020,Private Property Code Enforcement,Exterior Structure,
TCE190516,  CB-FINE,1/31/2019,1217 DEVILS DIP  ,Parcel ID 113022 I0190,Private Property Code Enforcement,,
TCE190530,  CM-FINE,2/1/2019,1217 DEVILS DIP  ,Parcel ID 113022 I0190,Private Property Code Enforcement,Maintenance,
TCE17-1242,CB-FINE,5/21/2019,1217 DEVILS DIP  ,Parcel ID 113022 I0190,Private Property Code Enforcement,,
TCE184880, MOW-FINE,  12/18/2018,1217 DEVILS DIP  ,Parcel ID 113022 I0190,Private Property Code Enforcement,,
TCE190228, COMP-FINE,1/14/2019,818 EDGEWOOD ST,Parcel ID 1130690130180,Private Property Code Enforcement,,
TCE190622, MOW-FINE,  02/11/2019,818 EDGEWOOD ST,Parcel ID 1130690130180,Private Property Code Enforcement,,
TCE17-1966,CB-FINE,5/21/2019,820 EDGEWOOD ST,Parcel ID 1130690130180,Private Property Code Enforcement,,
TCE14-3992,CB-FINE,5/21/2019,503 E   CALL ST,Parcel ID 1131202110000,Private Property Code Enforcement,,
TCE17-3585,CB-FINE,5/21/2019,905 BRIARCLIFF RD,Parcel ID 113123 A0010,Private Property Code Enforcement,,
TCE16-2012,CM-FINE,5/21/2019,1067 MERRITT DR,Parcel ID 113153 E0040,Private Property Code Enforcement,,
TCE180259,  CM-FINE,1/29/2018,923 DELORES DR,Parcel ID 113162  E0090,Private Property Code Enforcement,Maintenance,
TCE190203,  APPROVED, 01/10/2019,250 MARRIOTT DR,Parcel ID 113165 D0010,Stormwater Code Enforcement,,
TCE10-5837,COMP-FINE,5/21/2019,435 TALAFLO ST,Parcel ID 1131860060100,Private Property Code Enforcement,,
TCE17-1711,COMP-FINE,5/21/2019,125 BELMONT RD,Parcel ID 1132202620000,Private Property Code Enforcement,,
TCE190526,  NOV,  02/01/2019,356 WHETHERBINE WAY E,Parcel ID 113302 A0070,Private Property Code Enforcement,Exterior Property Areas,
TCE14-1473,COMP-FINE,5/21/2019,148 PARKBROOK CIR,Parcel ID 1133080060080,Private Property Code Enforcement,,
TCE15-5330,CM-FINE,5/21/2019,117 BOARDWALK LN,Parcel ID 1133090000090,Private Property Code Enforcement,,
TCE16-4318,COMP-FINE,5/21/2019,2325 TINA DR,Parcel ID 113317 E0020,Private Property Code Enforcement,,
TCE17-0432,COMP-FINE,5/21/2019,2325 TINA DR,Parcel ID 113317 E0020,Private Property Code Enforcement,,
TCE07-4202,CB-FINE,5/21/2019,539 COLLINSFORD RD,Parcel ID 1133170020180,Private Property Code Enforcement,,
TCE07-4857,MOW-FINE,  05/21/2019,539 COLLINSFORD RD,Parcel ID 1133170020180,Private Property Code Enforcement,,
TCE08-5010,COMP-FINE,5/21/2019,539 COLLINSFORD RD,Parcel ID 1133170020180,Private Property Code Enforcement,,
TCE16-4353,CB-FINE,5/21/2019,3030 RICHVIEW PARK  CIR N,Parcel ID 113318  A0191,Private Property Code Enforcement,,
TCE182047,  CB-FINE,5/30/2018,440 RICHVIEW PARK  CIR E,Parcel ID 113318 C0141,Private Property Code Enforcement,Exterior Structure,
TCE17-1622,CM-FINE,5/21/2019,302 GAWAIN LN,Parcel ID 113350 N0200,Private Property Code Enforcement,,
TCE190339,  APPROVED, 01/18/2019,3115 CONNER BLVD,Parcel ID 1134209020000,,,
TCE15-1183, CB-FINE,5/21/2019,3108 DOWLING DR,Parcel ID 142740 I0220,Private Property Code Enforcement,,
TCE10-0146,COMP-FINE,5/21/2019,4644 RAMSGATE DR,Parcel ID 142740 N0140,Private Property Code Enforcement,,
TCE190001,  CB-FINE,1/2/2019,5011 MINT HILL CT,Parcel ID 1428300000370,Building Code Enforcement,,
TCE08-5080,COMP-FINE,5/21/2019,2928 CERCY TRCE,Parcel ID 1433060000090,Private Property Code Enforcement,,
TCE182419,  CM-FINE,6/20/2018,2955 CERCY TRCE,Parcel ID 1433060000260,Private Property Code Enforcement,Maintenance,
TCE06-1083,COMP-FINE,5/21/2019,2955 CERCY TRCE,Parcel ID 1433060000260,Private Property Code Enforcement,,
TCE190205, COMP-FINE,1/10/2019,3524 CARNATION CT S,Parcel ID 2109470000130,Private Property Code Enforcement,,
TCE15-4969,COMP-FINE,5/21/2019,3530 CARNATION CT S,Parcel ID 2109470000133,Private Property Code Enforcement,,
TCE16-2321,COMP-FINE,5/21/2019,3052 GRADY RD,Parcel ID 2113202200000,Private Property Code Enforcement,,
TCE15-4994,CM-FINE,5/21/2019,117 HENDERSON RD,Parcel ID 2113206060000,Private Property Code Enforcement,,
TCE14-4447,CM-FINE,5/21/2019,2512 COLLEEN DR,Parcel ID 211530  J0030,Private Property Code Enforcement,,
TCE15-3551,CB-FINE,5/21/2019,2512 COLLEEN DR,Parcel ID 211530  J0030,Private Property Code Enforcement,,
TCE17-2044,COMP-FINE,5/21/2019,1827 DORIC DR,Parcel ID 211530  L0160,Private Property Code Enforcement,,
TCE16-1538,CM-FINE,5/21/2019,2514 WILLAMETTE RD,Parcel ID 211530 A0130,Private Property Code Enforcement,,
TCE09-4289,COMP-FINE,5/21/2019,2514 WILLAMETTE RD,Parcel ID 211530 A0130,Private Property Code Enforcement,,
TCE11-0396, CB-FINE,5/21/2019,2657 FARINGDON  CT,Parcel ID 2116070000020,Private Property Code Enforcement,,
TCE15-1694,COMP-FINE,5/21/2019,2657 FARINGDON  CT,Parcel ID 2116070000020,Private Property Code Enforcement,,
TCE184806,  CB-FINE,12/10/2018,3108 HUNTINGTON WOODS BLVD,Parcel ID 2116080,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE13-3609,COMP-FINE,5/21/2019,3180 HUNTINGTON WOODS BLVD,Parcel ID 2116080,Private Property Code Enforcement,,
TCE14-1340,COMP-FINE,5/21/2019,3180 HUNTINGTON WOODS BLVD,Parcel ID 2116080,Private Property Code Enforcement,,
TCE181974, COMP-FINE,5/23/2018,3208 HUNTINGTON WOODS BLVD,Parcel ID 2116080,Private Property Code Enforcement,,
TCE16-0783,COMP-FINE,5/21/2019,3160 HUTTERSFIELD CIR,Parcel ID 211640 BB0310,Private Property Code Enforcement,,
TCE15-4008,COMP-FINE,5/21/2019,3164 HUTTERSFIELD CIR,Parcel ID 211640 BB0330,Private Property Code Enforcement,,
TCE15-2738,COMP-FINE,5/21/2019,3980 PINTA CT,Parcel ID 211660 B0370,Private Property Code Enforcement,,
TCE16-5392,COMP-FINE,5/21/2019,3980 PINTA CT,Parcel ID 211660 B0370,Private Property Code Enforcement,,
TCE15-4983,CB-FINE,5/21/2019,3229 SAWTOOTH DR,Parcel ID 211726 A0450,Private Property Code Enforcement,,
TCE16-1587,CB-FINE,5/21/2019,3356 SUGAR BERRY WAY,Parcel ID 211726 D0100,Private Property Code Enforcement,,
TCE11-4032, CB-FINE,5/21/2019,2327 CUMBERLAND CT,Parcel ID 212105  C0190,Private Property Code Enforcement,,
TCE15-5067,MOW-FINE,  05/21/2019,2516 W   THARPE ST,Parcel ID 2121510241540,Private Property Code Enforcement,,
TCE16-4581,MOW-FINE,  05/21/2019,2516 W   THARPE ST,Parcel ID 2121510241540,Private Property Code Enforcement,,
TCE09-4909,CM-FINE,5/21/2019,2122 WILLIE VAUSE RD,Parcel ID 2121510692700,Private Property Code Enforcement,,
TCE11-3502, CM-FINE,5/21/2019,2327 MOON LN,Parcel ID 2121511213490,Private Property Code Enforcement,,
TCE15-3332,CM-FINE,5/21/2019,2327 MOON LN,Parcel ID 2121511213490,Private Property Code Enforcement,,
TCE17-0708,CM-FINE,5/21/2019,1802 MERIADOC RD,Parcel ID 212160  A0381,Private Property Code Enforcement,,
TCE03-2622,COMP-FINE,5/21/2019,1802 MERIADOC RD,Parcel ID 212160  A0381,Private Property Code Enforcement,,
TCE181660,  CM-FINE,4/30/2018,1501 SHARON RD,Parcel ID 212230  C0180,Private Property Code Enforcement,,
TCE185020, MOW-FINE,  12/27/2018,1501 SHARON RD,Parcel ID 212230  C0180,Private Property Code Enforcement,,
TCE02-0071,COMP-FINE,5/21/2019,2413 LANRELL DR,Parcel ID 212233  0001,Private Property Code Enforcement,,
TCE05-5756,COMP-FINE,5/21/2019,2413 LANRELL DR,Parcel ID 212233  0001,Private Property Code Enforcement,,
TCE17-3698,CM-FINE,5/21/2019,1709 VERINA CT,Parcel ID 212235  A0080,Private Property Code Enforcement,,
TCE10-2777,COMP-FINE,5/21/2019,1935 NANTICOKE CIR,Parcel ID 212235 U0060,Private Property Code Enforcement,,
TCE15-4186,COMP-FINE,5/21/2019,641 STILES AVE,Parcel ID 212360 E0040,Private Property Code Enforcement,,
TCE16-3612,CB-FINE,5/21/2019,646 W   THARPE ST,Parcel ID 2124206120000,Private Property Code Enforcement,,
TCE07-0191,COMP-FINE,5/21/2019,824 GOODBREAD LN,Parcel ID 2125050000090,Private Property Code Enforcement,,
TCE04-2801,MOW-FINE,  05/21/2019,801 GOODBREAD LN,Parcel ID 2125050000180,Private Property Code Enforcement,,
TCE07-5753,MOW-FINE,  05/21/2019,801 GOODBREAD LN,Parcel ID 2125050000180,Private Property Code Enforcement,,
TCE01-2795,MOW-FINE,  05/21/2019,612 W   6TH AVE,Parcel ID 2125202210000,Private Property Code Enforcement,,
TCE12-0956,COMP-FINE,7/12/2019,685 W   6TH AVE,Parcel ID 212522 C0120,Private Property Code Enforcement,,
TCE05-3077,CB-FINE,5/21/2019,679 W   6TH AVE,Parcel ID 212522 C0130,Private Property Code Enforcement,,
TCE08-4843,COMP-FINE,5/21/2019,530 W   4TH AVE,Parcel ID 212524 E0050,Private Property Code Enforcement,,
TCE14-3939,COMP-FINE,7/12/2019,1542 PROCTOR ST,Parcel ID 212527 C0270,Private Property Code Enforcement,,
TCE06-0464,COMP-FINE,5/21/2019,637 PRESTON ST,Parcel ID 212528 A0080,Private Property Code Enforcement,,
TCE180267,  CB-FINE,1/30/2018,1003 DEWEY ST,Parcel ID 212528 A0330,Private Property Code Enforcement,,
TCE190534,  CM-FINE,2/1/2019,1003 DEWEY ST,Parcel ID 212528 A0330,Private Property Code Enforcement,Maintenance,
TCE17-1215,CB-FINE,5/21/2019,1003 DEWEY ST,Parcel ID 212528 A0330,Private Property Code Enforcement,,
TCE17-2079,CB-FINE,5/21/2019,612 W   BREVARD  ST,Parcel ID 2125280000121,Private Property Code Enforcement,,
TCE17-2713,MOW-FINE,  05/21/2019,813 DEWEY ST,Parcel ID 2125280000310,Private Property Code Enforcement,,
TCE17-1186, CB-FINE,5/21/2019,911 DEWEY ST,Parcel ID 2125280000550,,,
TCE08-4866,CB-FINE,5/21/2019,824 OLD BAINBRIDGE RD,Parcel ID 2125280000651,Private Property Code Enforcement,,
TCE11-0538, CM-FINE,5/21/2019,824 OLD BAINBRIDGE RD,Parcel ID 2125280000651,Private Property Code Enforcement,,
TCE15-0506,COMP-FINE,5/21/2019,824 OLD BAINBRIDGE RD,Parcel ID 2125280000651,Private Property Code Enforcement,,
TCE11-2290,COMP-FINE,5/21/2019,615 W   4TH AVE,Parcel ID 2125320000143,Private Property Code Enforcement,,
TCE16-0038,CB-FINE,5/21/2019,609 ROLLINS ST,Parcel ID 212534 B0020,Private Property Code Enforcement,,
TCE16-0039,CM-FINE,5/21/2019,609 ROLLINS ST,Parcel ID 212534 B0020,Private Property Code Enforcement,,
TCE10-0452,COMP-FINE,5/21/2019,609 ROLLINS ST,Parcel ID 212534 B0020,Private Property Code Enforcement,,
TCE14-1649,MOW-FINE,  05/21/2019,609 ROLLINS ST,Parcel ID 212534 B0020,Private Property Code Enforcement,,
TCE17-2776,COMP-FINE,5/21/2019,609 ROLLINS ST,Parcel ID 212534 B0020,Private Property Code Enforcement,,
TCE05-5329,COMP-FINE,5/21/2019,816 N   DUVAL ST,Parcel ID 2125450000290,Private Property Code Enforcement,,
TCE17-2644,CB-FINE,5/21/2019,734 W   7TH AVE,Parcel ID 212595 A0140,Private Property Code Enforcement,,
TCE15-5663,CM-FINE,5/21/2019,730 W   7TH AVE,Parcel ID 212595 A0150,Private Property Code Enforcement,,
TCE17-2643,CB-FINE,5/21/2019,730 W   7TH AVE,Parcel ID 212595 A0150,Private Property Code Enforcement,,
TCE16-3305,MOW-FINE,  05/21/2019,730 W   7TH AVE,Parcel ID 212595 A0150,Private Property Code Enforcement,,
TCE17-3096,MOW-FINE,  05/21/2019,730 W   7TH AVE,Parcel ID 212595 A0150,Private Property Code Enforcement,,
TCE16-5371,CB-FINE,5/21/2019,1303 OLD BAINBRIDGE RD,Parcel ID 212595 C0020,Private Property Code Enforcement,,
TCE16-3986,COMP-FINE,5/21/2019,731 WESTCOTT DR,Parcel ID 212595 C0070,Private Property Code Enforcement,,
TCE16-1072,COMP-FINE,5/21/2019,729 WESTCOTT DR,Parcel ID 212595 C0080,Private Property Code Enforcement,,
TCE06-2087,COMP-FINE,5/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE08-2742,COMP-FINE,5/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE11-0152,MOW-FINE,  05/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE11-4934,MOW-FINE,  05/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE14-3190,MOW-FINE,  05/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE15-0008,MOW-FINE,  05/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE16-0094,MOW-FINE,  05/21/2019,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE182276, MOW-FINE,  06/13/2018,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE184532, MOW-FINE,  10/30/2018,711 W   7TH AVE,Parcel ID 212595 C0180,Private Property Code Enforcement,,
TCE16-2896,CM-FINE,5/21/2019,1321 RICHMOND ST,Parcel ID 212605 B0050,Private Property Code Enforcement,,
TCE14-2749,CB-FINE,5/21/2019,722 W   6TH AVE,Parcel ID 2126110000110,Private Property Code Enforcement,,
TCE05-4247,CB-FINE,5/21/2019,1334 CLAY ST,Parcel ID 2126200560000,Private Property Code Enforcement,,
TCE08-2987,COMP-FINE,5/21/2019,718 ROLLINS  ST,Parcel ID 2126204510000,Private Property Code Enforcement,,
TCE07-0579,CB-FINE,5/21/2019,1025 DELAWARE ST,Parcel ID 2126204740000,Private Property Code Enforcement,,
TCE07-6085,COMP-FINE,5/21/2019,1025 DELAWARE ST,Parcel ID 2126204740000,Private Property Code Enforcement,,
TCE16-0288,MOW-FINE,  05/21/2019,1054 DOVER  ST,Parcel ID 2126204880000,Private Property Code Enforcement,,
TCE181286,  CM-FINE,4/9/2018,1041 DOVER  ST,Parcel ID 2126204920000,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE06-2225,CB-FINE,5/21/2019,1019 BIRMINGHAM ST,Parcel ID 212635 A0140,Private Property Code Enforcement,,
TCE17-1429,CB-FINE,5/21/2019,1019 BIRMINGHAM ST,Parcel ID 212635 A0140,Private Property Code Enforcement,,
TCE06-1875,COMP-FINE,7/12/2019,1115 BIRMINGHAM ST,Parcel ID 212635 A0250,Private Property Code Enforcement,,
TCE14-1044,CB-FINE,5/21/2019,902 GRIFFIN ST,Parcel ID 212635 B0010,Private Property Code Enforcement,,
TCE190113,ORDERS,1/2/2019,1004 BREWER ST,Parcel ID 212635 D0080,,,
TCE17-0908,CM-FINE,5/21/2019,1019 ABRAHAM ST,Parcel ID 212635 G0030,Private Property Code Enforcement,,
TCE12-4455,CB-FINE,5/21/2019,1002 ABRAHAM ST,Parcel ID 212635 H0090,Private Property Code Enforcement,,
TCE11-0522, CB-FINE,5/21/2019,1205 JOE LOUIS ST,Parcel ID 212635 N0040,Private Property Code Enforcement,,
TCE01-2174,COMP-FINE,5/21/2019,1205 JOE LOUIS ST,Parcel ID 212635 N0040,Private Property Code Enforcement,,
TCE14-2801,COMP-FINE,5/21/2019,1205 JOE LOUIS ST,Parcel ID 212635 N0040,Private Property Code Enforcement,,
TCE180118,  CB-FINE,1/16/2018,1118 HARLEM ST,Parcel ID 212635 N0170,Private Property Code Enforcement,Dangerous as Parts May Fall,
TCE15-5487,CB-FINE,5/21/2019,1031 JOE LOUIS ST,Parcel ID 212635 O0010,Private Property Code Enforcement,,
TCE16-2061,CB-FINE,5/21/2019,1038 HARLEM ST,Parcel ID 212635 O0220,Private Property Code Enforcement,,
TCE16-3295,MOW-FINE,  05/21/2019,1038 HARLEM ST,Parcel ID 212635 O0220,Private Property Code Enforcement,,
TCE180083,  CB-FINE,1/10/2018,1032 JOE LOUIS ST,Parcel ID 212635 P0100,Private Property Code Enforcement,Exterior Structure,
TCE17-3022,CB-FINE,5/21/2019,1103 BASIN ST,Parcel ID 212635 R0110,Private Property Code Enforcement,,
TCE15-2394,COMP-FINE,5/21/2019,1103 BASIN ST,Parcel ID 212635 R0110,Private Property Code Enforcement,,
TCE17-2685,MOW-FINE,  05/21/2019,1320 HARLEM ST,Parcel ID 212638 A0030,Private Property Code Enforcement,,
TCE07-0851,COMP-FINE,5/21/2019,1314 VOLUSIA ST,Parcel ID 212645 A0030,Private Property Code Enforcement,,
TCE07-5508,COMP-FINE,5/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE08-5223,COMP-FINE,5/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE10-3187,MOW-FINE,  05/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE11-2569,MOW-FINE,  05/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE12-0045,MOW-FINE,  05/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE12-2615,MOW-FINE,  05/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE15-0172,MOW-FINE,  05/21/2019,1232 VOLUSIA ST,Parcel ID 212645 A0070,Private Property Code Enforcement,,
TCE183377,  CM-FINE,8/14/2018,1104 VOLUSIA ST,Parcel ID 212645 A0210,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE10-2402,CM-FINE,5/21/2019,1104 VOLUSIA ST,Parcel ID 212645 A0210,Private Property Code Enforcement,,
TCE15-5567,CM-FINE,5/21/2019,1104 VOLUSIA ST,Parcel ID 212645 A0210,Private Property Code Enforcement,,
TCE14-5152,MOW-FINE,  05/21/2019,1104 VOLUSIA ST,Parcel ID 212645 A0210,Private Property Code Enforcement,,
TCE17-3167,MOW-FINE,  05/21/2019,1104 VOLUSIA ST,Parcel ID 212645 A0210,Private Property Code Enforcement,,
TCE180119,  NOV,  01/16/2018,1004 VOLUSIA ST,Parcel ID 212645 A0280,Private Property Code Enforcement,,
TCE183122,  CM-FINE,8/2/2018,1002 VOLUSIA ST,Parcel ID 212645 A0290,Private Property Code Enforcement,Offensive Accumulations & Growth,
TCE184116,  ORDERS,     09/19/2018,808 DUNN  ST,Parcel ID 2126530050030,Private Property Code Enforcement,Offensive Accumulations & Growth,Exterior Structure
TCE15-4816,CB-FINE,5/21/2019,817 DOVER  ST,Parcel ID 2126530080120,Private Property Code Enforcement,,
TCE04-2396,CB-FINE,5/21/2019,861 DOVER  ST,Parcel ID 2126530090110,Private Property Code Enforcement,,
TCE11-5276,COMP-FINE,5/21/2019,861 DOVER  ST,Parcel ID 2126530090110,Private Property Code Enforcement,,
TCE17-0400,CM-FINE,5/21/2019,826 DOVER  ST,Parcel ID 2126530110080,Private Property Code Enforcement,,
TCE15-1514,MOW-FINE,  05/21/2019,803 DELAWARE ST,Parcel ID 2126530110150,Private Property Code Enforcement,,
TCE14-3754,CB-FINE,5/21/2019,728 DOVER  ST,Parcel ID 2126530120080,Private Property Code Enforcement,,
TCE08-5725,CB-FINE,5/21/2019,834 DELAWARE ST,Parcel ID 2126530150010,Private Property Code Enforcement,,
TCE184888, COMP-FINE,12/19/2018,834 DELAWARE ST,Parcel ID 2126530150010,Private Property Code Enforcement,,
TCE07-3461,COMP-FINE,5/21/2019,835 BREWER ST,Parcel ID 212655 C0050,Private Property Code Enforcement,,
TCE16-1096,COMP-FINE,5/21/2019,912 DOVER ST,Parcel ID 212657 B0090,Private Property Code Enforcement,,
TCE15-0222,CB-FINE,5/21/2019,912 DUNN ST,Parcel ID 212660 D0030,Private Property Code Enforcement,,
TCE14-4847,CB-FINE,5/21/2019,902 DUNN ST,Parcel ID 212660 D0040,Private Property Code Enforcement,,
TCE184878, COMP-FINE,12/18/2018,1407 ARKANSAS ST,Parcel ID 212664 D0050,,,
TCE07-1990,COMP-FINE,5/21/2019,1617 INDIANA ST,Parcel ID 212664 E0010,Private Property Code Enforcement,,
TCE16-3765,CM-FINE,5/21/2019,1418 COLORADO ST,Parcel ID 212664 E0290,Private Property Code Enforcement,,
TCE14-1036,CB-FINE,5/21/2019,1431 COLORADO ST,Parcel ID 212664 H0060,Private Property Code Enforcement,,
TCE17-3223,CB-FINE,5/21/2019,1421 COLORADO ST,Parcel ID 212664 H0110,,,
TCE09-3247,MOW-FINE,  05/21/2019,1335 VOLUSIA ST,Parcel ID 212664 O0010,,,
TCE16-0321,CM-FINE,5/21/2019,1503 JOE LOUIS ST,Parcel ID 212664 P0060,,,
TCE17-1590,CM-FINE,5/21/2019,1340 IDAHO ST,Parcel ID 212666 B0051,Private Property Code Enforcement,,
TCE06-2571,CB-FINE,5/21/2019,1330 IDAHO ST,Parcel ID 212666 B0080,Private Property Code Enforcement,,
TCE17-3162,CB-FINE,5/21/2019,1218 BASIN ST,Parcel ID 212670 A0010,Private Property Code Enforcement,,
TCE01-1654,CB-FINE,5/21/2019,1400 JERSEY ST,Parcel ID 212670 A0020,Private Property Code Enforcement,,
TCE07-0003,CB-FINE,5/21/2019,1400 JERSEY ST,Parcel ID 212670 A0020,Private Property Code Enforcement,,
TCE17-0330,CB-FINE,5/21/2019,1400 JERSEY ST,Parcel ID 212670 A0020,Private Property Code Enforcement,,
TCE05-5458,COMP-FINE,5/21/2019,1400 JERSEY ST,Parcel ID 212670 A0020,Private Property Code Enforcement,,
TCE12-2616,CB-FINE,5/21/2019,793 CALIFORNIA ST,Parcel ID 212680 C0010,Private Property Code Enforcement,,
TCE03-3385,COMP-FINE,5/21/2019,793 CALIFORNIA ST,Parcel ID 212680 C0010,Private Property Code Enforcement,,
TCE14-4572,COMP-FINE,5/21/2019,769 CALIFORNIA ST,Parcel ID 212680 C0050,Private Property Code Enforcement,,
TCE08-2087,COMP-FINE,5/21/2019,1324 ARKANSAS ST,Parcel ID 212685 A0040,Private Property Code Enforcement,,
TCE09-1632,DEMO-FINE,5/21/2019,1324 ARKANSAS ST,Parcel ID 212685 A0040,Private Property Code Enforcement,,
TCE181278,  APPROVED, 04/06/2018,1236 HIDDEN PL,Parcel ID 2127020000030,Private Property Code Enforcement,,
TCE181831,  CB-FINE,5/11/2018,1230 HIGH RD,Parcel ID 2127030000480,Private Property Code Enforcement,Exterior Structure,
TCE17-3611,COMP-FINE,5/21/2019,738 GOLD NUGGET TRL,Parcel ID 2127190000130,Private Property Code Enforcement,,
TCE16-1831,CB-FINE,5/21/2019,2530 VEGA DR,Parcel ID 2128100000050,Private Property Code Enforcement,,
TCE11-2845,COMP-FINE,5/21/2019,2432 PEACHTREE DR,Parcel ID 2128100000440,Private Property Code Enforcement,,
TCE190488,  APPROVED, 01/29/2019,3080 W   TENNESSEE ST,Parcel ID 2128202050000,Stormwater Code Enforcement,Operation and Maintenance of SWMF,
TCE184795,  APPROVED, 12/10/2018,2618 W   TENNESSEE ST,Parcel ID 2128204340030,Stormwater Code Enforcement,Maintenance Requirements,
TCE17-3616,CM-FINE,5/21/2019,109 CACTUS ST,Parcel ID 212840 D0210,Private Property Code Enforcement,,
TCE180510,  CB-FINE,2/22/2018,1116 LINWOOD DR,Parcel ID 212860 A0080,Private Property Code Enforcement,,
TCE11-2544,COMP-FINE,5/21/2019,1117 BONNIE DR,Parcel ID 212860 E0090,Private Property Code Enforcement,,
TCE16-1500,CB-FINE,5/21/2019,1313 APPLEYARD DR,Parcel ID 2128700000250,Private Property Code Enforcement,,
TCE184553, COMP-FINE,10/31/2018,1313 APPLEYARD DR,Parcel ID 2128700000250,Private Property Code Enforcement,,
TCE184549,  CM-FINE,10/31/2018,1303 APPLEYARD DR,Parcel ID 2128700000270,Private Property Code Enforcement,Maintenance,
TCE184548,  CM-FINE,10/31/2018,1301 APPLEYARD DR,Parcel ID 2128700000280,Private Property Code Enforcement,Maintenance,
TCE16-1982,CM-FINE,5/21/2019,2702 PEACHTREE DR,Parcel ID 2128700000500,Private Property Code Enforcement,,
TCE184560,  CM-FINE,10/31/2018,1310 DURA CIR,Parcel ID 2128700000810,Private Property Code Enforcement,Maintenance,
TCE16-0849,CB-FINE,5/21/2019,1515 VISCOUNT AVE,Parcel ID 2128750020010,Private Property Code Enforcement,,
TCE16-1682,COMP-FINE,5/21/2019,1437 NASHVILLE DR,Parcel ID 213061  A0130,Private Property Code Enforcement,,
TCE02-3405,MOW-FINE,  05/21/2019,1447 NASHVILLE DR,Parcel ID 213061  A0180,Private Property Code Enforcement,,
TCE17-1046,COMP-FINE,5/21/2019,1465 NASHVILLE DR,Parcel ID 213061  A0270,Private Property Code Enforcement,,
TCE05-0870,MOW-FINE,  05/21/2019,1446 NASHVILLE DR,Parcel ID 213061  B0010,,,
TCE17-3274,CB-FINE,5/21/2019,1490 NASHVILLE DR,Parcel ID 213061  B0230,Private Property Code Enforcement,,
TCE12-0590,COMP-FINE,5/21/2019,5634 MEMPHIS RD,Parcel ID 213061 C0580,Private Property Code Enforcement,,
